Orthogroup	PV_ATCC8482	PV_ATCC8482_copy
OG0003565	PV_ATCC8482_03722	PV_ATCC8482_03722
OG0003566	PV_ATCC8482_03723	PV_ATCC8482_03723
OG0003567	PV_ATCC8482_03724	PV_ATCC8482_03724
OG0003568	PV_ATCC8482_03725	PV_ATCC8482_03725
OG0003569	PV_ATCC8482_03726	PV_ATCC8482_03726
OG0003570	PV_ATCC8482_03727	PV_ATCC8482_03727
OG0003571	PV_ATCC8482_03728	PV_ATCC8482_03728
OG0003572	PV_ATCC8482_03729	PV_ATCC8482_03729
OG0003573	PV_ATCC8482_03730	PV_ATCC8482_03730
OG0003574	PV_ATCC8482_03731	PV_ATCC8482_03731
OG0003575	PV_ATCC8482_03732	PV_ATCC8482_03732
OG0003576	PV_ATCC8482_03733	PV_ATCC8482_03733
OG0003577	PV_ATCC8482_03734	PV_ATCC8482_03734
OG0003578	PV_ATCC8482_03735	PV_ATCC8482_03735
OG0003579	PV_ATCC8482_03736	PV_ATCC8482_03736
OG0003580	PV_ATCC8482_03737	PV_ATCC8482_03737
OG0003581	PV_ATCC8482_03738	PV_ATCC8482_03738
OG0003582	PV_ATCC8482_03739	PV_ATCC8482_03739
OG0003583	PV_ATCC8482_03740	PV_ATCC8482_03740
OG0003584	PV_ATCC8482_03741	PV_ATCC8482_03741
OG0003585	PV_ATCC8482_03742	PV_ATCC8482_03742
OG0003586	PV_ATCC8482_03743	PV_ATCC8482_03743
OG0003587	PV_ATCC8482_03744	PV_ATCC8482_03744
OG0003588	PV_ATCC8482_03745	PV_ATCC8482_03745
OG0003589	PV_ATCC8482_03746	PV_ATCC8482_03746
OG0003590	PV_ATCC8482_03747	PV_ATCC8482_03747
OG0003591	PV_ATCC8482_03748	PV_ATCC8482_03748
OG0003592	PV_ATCC8482_03749	PV_ATCC8482_03749
OG0003593	PV_ATCC8482_03750	PV_ATCC8482_03750
OG0003594	PV_ATCC8482_03751	PV_ATCC8482_03751
OG0003595	PV_ATCC8482_03752	PV_ATCC8482_03752
OG0003596	PV_ATCC8482_03753	PV_ATCC8482_03753
OG0003597	PV_ATCC8482_03754	PV_ATCC8482_03754
OG0003598	PV_ATCC8482_03755	PV_ATCC8482_03755
OG0003599	PV_ATCC8482_03756	PV_ATCC8482_03756
OG0003600	PV_ATCC8482_03757	PV_ATCC8482_03757
OG0003601	PV_ATCC8482_03758	PV_ATCC8482_03758
OG0003602	PV_ATCC8482_03759	PV_ATCC8482_03759
OG0003603	PV_ATCC8482_03760	PV_ATCC8482_03760
OG0003604	PV_ATCC8482_03761	PV_ATCC8482_03761
OG0003605	PV_ATCC8482_03762	PV_ATCC8482_03762
OG0003606	PV_ATCC8482_03763	PV_ATCC8482_03763
OG0003607	PV_ATCC8482_03764	PV_ATCC8482_03764
OG0003608	PV_ATCC8482_03765	PV_ATCC8482_03765
OG0003609	PV_ATCC8482_03766	PV_ATCC8482_03766
OG0003610	PV_ATCC8482_03767	PV_ATCC8482_03767
OG0003611	PV_ATCC8482_03768	PV_ATCC8482_03768
OG0003612	PV_ATCC8482_03769	PV_ATCC8482_03769
OG0003613	PV_ATCC8482_03770	PV_ATCC8482_03770
OG0003614	PV_ATCC8482_03771	PV_ATCC8482_03771
OG0003615	PV_ATCC8482_03772	PV_ATCC8482_03772
OG0003616	PV_ATCC8482_03773	PV_ATCC8482_03773
OG0003617	PV_ATCC8482_03774	PV_ATCC8482_03774
OG0003618	PV_ATCC8482_03775	PV_ATCC8482_03775
OG0003619	PV_ATCC8482_03776	PV_ATCC8482_03776
OG0003620	PV_ATCC8482_03777	PV_ATCC8482_03777
OG0003621	PV_ATCC8482_03778	PV_ATCC8482_03778
OG0003622	PV_ATCC8482_03779	PV_ATCC8482_03779
OG0003623	PV_ATCC8482_03780	PV_ATCC8482_03780
OG0003624	PV_ATCC8482_03781	PV_ATCC8482_03781
OG0003625	PV_ATCC8482_03782	PV_ATCC8482_03782
OG0003626	PV_ATCC8482_03783	PV_ATCC8482_03783
OG0003627	PV_ATCC8482_03784	PV_ATCC8482_03784
OG0003628	PV_ATCC8482_03785	PV_ATCC8482_03785
OG0003629	PV_ATCC8482_03786	PV_ATCC8482_03786
OG0003630	PV_ATCC8482_03787	PV_ATCC8482_03787
OG0003631	PV_ATCC8482_03788	PV_ATCC8482_03788
OG0003632	PV_ATCC8482_03789	PV_ATCC8482_03789
OG0003633	PV_ATCC8482_03790	PV_ATCC8482_03790
OG0003634	PV_ATCC8482_03791	PV_ATCC8482_03791
OG0003635	PV_ATCC8482_03792	PV_ATCC8482_03792
OG0003636	PV_ATCC8482_03793	PV_ATCC8482_03793
OG0003637	PV_ATCC8482_03794	PV_ATCC8482_03794
OG0003638	PV_ATCC8482_03795	PV_ATCC8482_03795
OG0003639	PV_ATCC8482_03796	PV_ATCC8482_03796
OG0003640	PV_ATCC8482_03797	PV_ATCC8482_03797
OG0003641	PV_ATCC8482_03798	PV_ATCC8482_03798
OG0003642	PV_ATCC8482_03799	PV_ATCC8482_03799
OG0003643	PV_ATCC8482_03800	PV_ATCC8482_03800
OG0003644	PV_ATCC8482_03801	PV_ATCC8482_03801
OG0003645	PV_ATCC8482_03802	PV_ATCC8482_03802
OG0003646	PV_ATCC8482_03803	PV_ATCC8482_03803
OG0003647	PV_ATCC8482_03804	PV_ATCC8482_03804
OG0003648	PV_ATCC8482_03805	PV_ATCC8482_03805
OG0003649	PV_ATCC8482_03806	PV_ATCC8482_03806
OG0003650	PV_ATCC8482_03812	PV_ATCC8482_03812
OG0003651	PV_ATCC8482_03814	PV_ATCC8482_03814
OG0003652	PV_ATCC8482_03815	PV_ATCC8482_03815
OG0003653	PV_ATCC8482_03816	PV_ATCC8482_03816
OG0003654	PV_ATCC8482_03817	PV_ATCC8482_03817
OG0003655	PV_ATCC8482_03818	PV_ATCC8482_03818
OG0003656	PV_ATCC8482_03819	PV_ATCC8482_03819
OG0003657	PV_ATCC8482_03820	PV_ATCC8482_03820
OG0003658	PV_ATCC8482_03821	PV_ATCC8482_03821
OG0003659	PV_ATCC8482_03822	PV_ATCC8482_03822
OG0003660	PV_ATCC8482_03823	PV_ATCC8482_03823
OG0003661	PV_ATCC8482_03824	PV_ATCC8482_03824
OG0003662	PV_ATCC8482_03825	PV_ATCC8482_03825
OG0003663	PV_ATCC8482_03826	PV_ATCC8482_03826
OG0003664	PV_ATCC8482_03827	PV_ATCC8482_03827
OG0003665	PV_ATCC8482_03828	PV_ATCC8482_03828
OG0003666	PV_ATCC8482_03829	PV_ATCC8482_03829
OG0003667	PV_ATCC8482_03830	PV_ATCC8482_03830
OG0003668	PV_ATCC8482_03831	PV_ATCC8482_03831
OG0003669	PV_ATCC8482_03832	PV_ATCC8482_03832
OG0003670	PV_ATCC8482_03833	PV_ATCC8482_03833
OG0003671	PV_ATCC8482_03834	PV_ATCC8482_03834
OG0003672	PV_ATCC8482_03835	PV_ATCC8482_03835
OG0003673	PV_ATCC8482_03836	PV_ATCC8482_03836
OG0003674	PV_ATCC8482_03837	PV_ATCC8482_03837
OG0003675	PV_ATCC8482_03838	PV_ATCC8482_03838
OG0003676	PV_ATCC8482_03839	PV_ATCC8482_03839
OG0003677	PV_ATCC8482_03840	PV_ATCC8482_03840
OG0003678	PV_ATCC8482_03841	PV_ATCC8482_03841
OG0003679	PV_ATCC8482_03842	PV_ATCC8482_03842
OG0003680	PV_ATCC8482_03843	PV_ATCC8482_03843
OG0003681	PV_ATCC8482_03844	PV_ATCC8482_03844
OG0003682	PV_ATCC8482_03845	PV_ATCC8482_03845
OG0003683	PV_ATCC8482_03846	PV_ATCC8482_03846
OG0003684	PV_ATCC8482_03847	PV_ATCC8482_03847
OG0003685	PV_ATCC8482_03848	PV_ATCC8482_03848
OG0003686	PV_ATCC8482_03849	PV_ATCC8482_03849
OG0003687	PV_ATCC8482_03850	PV_ATCC8482_03850
OG0003688	PV_ATCC8482_03851	PV_ATCC8482_03851
OG0003689	PV_ATCC8482_03852	PV_ATCC8482_03852
OG0003690	PV_ATCC8482_03853	PV_ATCC8482_03853
OG0003691	PV_ATCC8482_03854	PV_ATCC8482_03854
OG0003692	PV_ATCC8482_03855	PV_ATCC8482_03855
OG0003693	PV_ATCC8482_03856	PV_ATCC8482_03856
OG0003694	PV_ATCC8482_03857	PV_ATCC8482_03857
OG0003695	PV_ATCC8482_03858	PV_ATCC8482_03858
OG0003696	PV_ATCC8482_03859	PV_ATCC8482_03859
OG0003697	PV_ATCC8482_03860	PV_ATCC8482_03860
OG0003698	PV_ATCC8482_03861	PV_ATCC8482_03861
OG0003699	PV_ATCC8482_03862	PV_ATCC8482_03862
OG0003700	PV_ATCC8482_03863	PV_ATCC8482_03863
OG0003701	PV_ATCC8482_03864	PV_ATCC8482_03864
OG0003702	PV_ATCC8482_03865	PV_ATCC8482_03865
OG0003703	PV_ATCC8482_03866	PV_ATCC8482_03866
OG0003704	PV_ATCC8482_03868	PV_ATCC8482_03868
OG0003705	PV_ATCC8482_03869	PV_ATCC8482_03869
OG0003706	PV_ATCC8482_03870	PV_ATCC8482_03870
OG0003707	PV_ATCC8482_03871	PV_ATCC8482_03871
OG0003708	PV_ATCC8482_03872	PV_ATCC8482_03872
OG0003709	PV_ATCC8482_03873	PV_ATCC8482_03873
OG0003710	PV_ATCC8482_03874	PV_ATCC8482_03874
OG0003711	PV_ATCC8482_03875	PV_ATCC8482_03875
OG0003712	PV_ATCC8482_03876	PV_ATCC8482_03876
OG0003713	PV_ATCC8482_03877	PV_ATCC8482_03877
OG0003714	PV_ATCC8482_03878	PV_ATCC8482_03878
OG0003715	PV_ATCC8482_03879	PV_ATCC8482_03879
OG0003716	PV_ATCC8482_03880	PV_ATCC8482_03880
OG0003717	PV_ATCC8482_03881	PV_ATCC8482_03881
OG0003718	PV_ATCC8482_03882	PV_ATCC8482_03882
OG0003719	PV_ATCC8482_03883	PV_ATCC8482_03883
OG0003720	PV_ATCC8482_03884	PV_ATCC8482_03884
OG0003721	PV_ATCC8482_03885	PV_ATCC8482_03885
OG0003722	PV_ATCC8482_03886	PV_ATCC8482_03886
OG0003723	PV_ATCC8482_03887	PV_ATCC8482_03887
OG0003724	PV_ATCC8482_03888	PV_ATCC8482_03888
OG0003725	PV_ATCC8482_03889	PV_ATCC8482_03889
OG0003726	PV_ATCC8482_03890	PV_ATCC8482_03890
OG0003727	PV_ATCC8482_03891	PV_ATCC8482_03891
OG0003728	PV_ATCC8482_03892	PV_ATCC8482_03892
OG0003729	PV_ATCC8482_03893	PV_ATCC8482_03893
OG0003730	PV_ATCC8482_03895	PV_ATCC8482_03895
OG0003731	PV_ATCC8482_03896	PV_ATCC8482_03896
OG0003732	PV_ATCC8482_03897	PV_ATCC8482_03897
OG0003733	PV_ATCC8482_03898	PV_ATCC8482_03898
OG0003734	PV_ATCC8482_03899	PV_ATCC8482_03899
OG0003735	PV_ATCC8482_03900	PV_ATCC8482_03900
OG0003736	PV_ATCC8482_03901	PV_ATCC8482_03901
OG0003737	PV_ATCC8482_03902	PV_ATCC8482_03902
OG0003738	PV_ATCC8482_03903	PV_ATCC8482_03903
OG0003739	PV_ATCC8482_03904	PV_ATCC8482_03904
OG0003740	PV_ATCC8482_03905	PV_ATCC8482_03905
OG0003741	PV_ATCC8482_03906	PV_ATCC8482_03906
OG0003742	PV_ATCC8482_03907	PV_ATCC8482_03907
OG0003743	PV_ATCC8482_03908	PV_ATCC8482_03908
OG0003744	PV_ATCC8482_03909	PV_ATCC8482_03909
OG0003745	PV_ATCC8482_03910	PV_ATCC8482_03910
OG0003746	PV_ATCC8482_03911	PV_ATCC8482_03911
OG0003747	PV_ATCC8482_03912	PV_ATCC8482_03912
OG0003748	PV_ATCC8482_03913	PV_ATCC8482_03913
OG0003749	PV_ATCC8482_03914	PV_ATCC8482_03914
OG0003750	PV_ATCC8482_03915	PV_ATCC8482_03915
OG0003751	PV_ATCC8482_03916	PV_ATCC8482_03916
OG0003752	PV_ATCC8482_03917	PV_ATCC8482_03917
OG0003753	PV_ATCC8482_03918	PV_ATCC8482_03918
OG0003754	PV_ATCC8482_03919	PV_ATCC8482_03919
OG0003755	PV_ATCC8482_03920	PV_ATCC8482_03920
OG0003756	PV_ATCC8482_03921	PV_ATCC8482_03921
OG0003757	PV_ATCC8482_03922	PV_ATCC8482_03922
OG0003758	PV_ATCC8482_03923	PV_ATCC8482_03923
OG0003759	PV_ATCC8482_03924	PV_ATCC8482_03924
OG0003760	PV_ATCC8482_03925	PV_ATCC8482_03925
OG0003761	PV_ATCC8482_03926	PV_ATCC8482_03926
OG0003762	PV_ATCC8482_03927	PV_ATCC8482_03927
OG0003763	PV_ATCC8482_03928	PV_ATCC8482_03928
OG0003764	PV_ATCC8482_03929	PV_ATCC8482_03929
OG0003765	PV_ATCC8482_03930	PV_ATCC8482_03930
OG0003766	PV_ATCC8482_03931	PV_ATCC8482_03931
OG0003767	PV_ATCC8482_03932	PV_ATCC8482_03932
OG0003768	PV_ATCC8482_03933	PV_ATCC8482_03933
OG0003769	PV_ATCC8482_03934	PV_ATCC8482_03934
OG0003770	PV_ATCC8482_03935	PV_ATCC8482_03935
OG0003771	PV_ATCC8482_03936	PV_ATCC8482_03936
OG0003772	PV_ATCC8482_03937	PV_ATCC8482_03937
OG0003773	PV_ATCC8482_03938	PV_ATCC8482_03938
OG0003774	PV_ATCC8482_03939	PV_ATCC8482_03939
OG0003775	PV_ATCC8482_03940	PV_ATCC8482_03940
OG0003776	PV_ATCC8482_03941	PV_ATCC8482_03941
OG0003777	PV_ATCC8482_03947	PV_ATCC8482_03947
OG0003778	PV_ATCC8482_03948	PV_ATCC8482_03948
OG0003779	PV_ATCC8482_03949	PV_ATCC8482_03949
OG0003780	PV_ATCC8482_03950	PV_ATCC8482_03950
OG0003781	PV_ATCC8482_03954	PV_ATCC8482_03954
OG0003782	PV_ATCC8482_03955	PV_ATCC8482_03955
OG0003783	PV_ATCC8482_03956	PV_ATCC8482_03956
OG0003784	PV_ATCC8482_03957	PV_ATCC8482_03957
OG0003785	PV_ATCC8482_03958	PV_ATCC8482_03958
OG0003786	PV_ATCC8482_03959	PV_ATCC8482_03959
OG0003787	PV_ATCC8482_03960	PV_ATCC8482_03960
OG0003788	PV_ATCC8482_03961	PV_ATCC8482_03961
OG0003789	PV_ATCC8482_03963	PV_ATCC8482_03963
OG0003790	PV_ATCC8482_03964	PV_ATCC8482_03964
OG0003791	PV_ATCC8482_03965	PV_ATCC8482_03965
OG0003792	PV_ATCC8482_03966	PV_ATCC8482_03966
OG0003793	PV_ATCC8482_03967	PV_ATCC8482_03967
OG0003794	PV_ATCC8482_03968	PV_ATCC8482_03968
OG0003795	PV_ATCC8482_03969	PV_ATCC8482_03969
OG0003796	PV_ATCC8482_03970	PV_ATCC8482_03970
OG0003797	PV_ATCC8482_03971	PV_ATCC8482_03971
OG0003798	PV_ATCC8482_03972	PV_ATCC8482_03972
OG0003799	PV_ATCC8482_03973	PV_ATCC8482_03973
OG0003800	PV_ATCC8482_03975	PV_ATCC8482_03975
OG0003801	PV_ATCC8482_03976	PV_ATCC8482_03976
OG0003802	PV_ATCC8482_03977	PV_ATCC8482_03977
OG0003803	PV_ATCC8482_03978	PV_ATCC8482_03978
OG0003804	PV_ATCC8482_03979	PV_ATCC8482_03979
OG0003805	PV_ATCC8482_03980	PV_ATCC8482_03980
OG0003806	PV_ATCC8482_03981	PV_ATCC8482_03981
OG0003807	PV_ATCC8482_03982	PV_ATCC8482_03982
OG0003808	PV_ATCC8482_03983	PV_ATCC8482_03983
OG0003809	PV_ATCC8482_03984	PV_ATCC8482_03984
OG0003810	PV_ATCC8482_03985	PV_ATCC8482_03985
OG0003811	PV_ATCC8482_03986	PV_ATCC8482_03986
OG0003812	PV_ATCC8482_03987	PV_ATCC8482_03987
OG0003813	PV_ATCC8482_03988	PV_ATCC8482_03988
OG0003814	PV_ATCC8482_03989	PV_ATCC8482_03989
OG0003815	PV_ATCC8482_03990	PV_ATCC8482_03990
OG0003816	PV_ATCC8482_03991	PV_ATCC8482_03991
OG0003817	PV_ATCC8482_03992	PV_ATCC8482_03992
OG0003818	PV_ATCC8482_03993	PV_ATCC8482_03993
OG0003819	PV_ATCC8482_03994	PV_ATCC8482_03994
OG0003820	PV_ATCC8482_03995	PV_ATCC8482_03995
OG0003821	PV_ATCC8482_03996	PV_ATCC8482_03996
OG0003822	PV_ATCC8482_03997	PV_ATCC8482_03997
OG0003823	PV_ATCC8482_03998	PV_ATCC8482_03998
OG0003824	PV_ATCC8482_03999	PV_ATCC8482_03999
OG0003825	PV_ATCC8482_04000	PV_ATCC8482_04000
OG0003826	PV_ATCC8482_04001	PV_ATCC8482_04001
OG0003827	PV_ATCC8482_04003	PV_ATCC8482_04003
OG0003828	PV_ATCC8482_04004	PV_ATCC8482_04004
OG0003829	PV_ATCC8482_04005	PV_ATCC8482_04005
OG0003830	PV_ATCC8482_04006	PV_ATCC8482_04006
OG0003831	PV_ATCC8482_04007	PV_ATCC8482_04007
OG0003832	PV_ATCC8482_04008	PV_ATCC8482_04008
OG0003833	PV_ATCC8482_04009	PV_ATCC8482_04009
OG0003834	PV_ATCC8482_04010	PV_ATCC8482_04010
OG0003835	PV_ATCC8482_04011	PV_ATCC8482_04011
OG0003836	PV_ATCC8482_04012	PV_ATCC8482_04012
OG0003837	PV_ATCC8482_04013	PV_ATCC8482_04013
OG0003838	PV_ATCC8482_04014	PV_ATCC8482_04014
OG0003839	PV_ATCC8482_04015	PV_ATCC8482_04015
OG0003840	PV_ATCC8482_04016	PV_ATCC8482_04016
OG0003841	PV_ATCC8482_04017	PV_ATCC8482_04017
OG0003842	PV_ATCC8482_04018	PV_ATCC8482_04018
OG0003843	PV_ATCC8482_04019	PV_ATCC8482_04019
OG0003844	PV_ATCC8482_04020	PV_ATCC8482_04020
OG0003845	PV_ATCC8482_04021	PV_ATCC8482_04021
OG0003846	PV_ATCC8482_04022	PV_ATCC8482_04022
OG0003847	PV_ATCC8482_04023	PV_ATCC8482_04023
OG0003848	PV_ATCC8482_04024	PV_ATCC8482_04024
OG0003849	PV_ATCC8482_04025	PV_ATCC8482_04025
OG0003850	PV_ATCC8482_04026	PV_ATCC8482_04026
OG0003851	PV_ATCC8482_04027	PV_ATCC8482_04027
OG0003852	PV_ATCC8482_04028	PV_ATCC8482_04028
OG0003853	PV_ATCC8482_04029	PV_ATCC8482_04029
OG0003854	PV_ATCC8482_04030	PV_ATCC8482_04030
OG0003855	PV_ATCC8482_04031	PV_ATCC8482_04031
OG0003856	PV_ATCC8482_04032	PV_ATCC8482_04032
OG0003857	PV_ATCC8482_04033	PV_ATCC8482_04033
OG0003858	PV_ATCC8482_04034	PV_ATCC8482_04034
OG0003859	PV_ATCC8482_04035	PV_ATCC8482_04035
OG0003860	PV_ATCC8482_04036	PV_ATCC8482_04036
OG0003861	PV_ATCC8482_04037	PV_ATCC8482_04037
OG0003862	PV_ATCC8482_04038	PV_ATCC8482_04038
OG0003863	PV_ATCC8482_04039	PV_ATCC8482_04039
OG0003864	PV_ATCC8482_04040	PV_ATCC8482_04040
OG0003865	PV_ATCC8482_04041	PV_ATCC8482_04041
OG0003866	PV_ATCC8482_04042	PV_ATCC8482_04042
OG0003867	PV_ATCC8482_04043	PV_ATCC8482_04043
OG0003868	PV_ATCC8482_04044	PV_ATCC8482_04044
OG0003869	PV_ATCC8482_04045	PV_ATCC8482_04045
OG0003870	PV_ATCC8482_04046	PV_ATCC8482_04046
OG0003871	PV_ATCC8482_04047	PV_ATCC8482_04047
OG0003872	PV_ATCC8482_04048	PV_ATCC8482_04048
OG0003873	PV_ATCC8482_04051	PV_ATCC8482_04051
OG0003874	PV_ATCC8482_04052	PV_ATCC8482_04052
OG0003875	PV_ATCC8482_04054	PV_ATCC8482_04054
OG0003876	PV_ATCC8482_04055	PV_ATCC8482_04055
OG0003877	PV_ATCC8482_04056	PV_ATCC8482_04056
OG0003878	PV_ATCC8482_04057	PV_ATCC8482_04057
OG0003879	PV_ATCC8482_04058	PV_ATCC8482_04058
OG0003880	PV_ATCC8482_04059	PV_ATCC8482_04059
OG0003881	PV_ATCC8482_04060	PV_ATCC8482_04060
OG0003882	PV_ATCC8482_04061	PV_ATCC8482_04061
OG0003883	PV_ATCC8482_04062	PV_ATCC8482_04062
OG0003884	PV_ATCC8482_04063	PV_ATCC8482_04063
OG0003885	PV_ATCC8482_04064	PV_ATCC8482_04064
OG0003886	PV_ATCC8482_04065	PV_ATCC8482_04065
OG0003887	PV_ATCC8482_04066	PV_ATCC8482_04066
OG0003888	PV_ATCC8482_04067	PV_ATCC8482_04067
OG0003889	PV_ATCC8482_04068	PV_ATCC8482_04068
OG0003890	PV_ATCC8482_04069	PV_ATCC8482_04069
OG0003891	PV_ATCC8482_04070	PV_ATCC8482_04070
OG0003892	PV_ATCC8482_04071	PV_ATCC8482_04071
OG0003893	PV_ATCC8482_04072	PV_ATCC8482_04072
OG0003894	PV_ATCC8482_04073	PV_ATCC8482_04073
OG0003895	PV_ATCC8482_04074	PV_ATCC8482_04074
OG0003896	PV_ATCC8482_04075	PV_ATCC8482_04075
OG0003897	PV_ATCC8482_04076	PV_ATCC8482_04076
OG0003898	PV_ATCC8482_04077	PV_ATCC8482_04077
OG0003899	PV_ATCC8482_04078	PV_ATCC8482_04078
OG0003900	PV_ATCC8482_04079	PV_ATCC8482_04079
OG0003901	PV_ATCC8482_04080	PV_ATCC8482_04080
OG0003902	PV_ATCC8482_04081	PV_ATCC8482_04081
OG0003903	PV_ATCC8482_04082	PV_ATCC8482_04082
OG0003904	PV_ATCC8482_04083	PV_ATCC8482_04083
OG0003905	PV_ATCC8482_04084	PV_ATCC8482_04084
OG0003906	PV_ATCC8482_04085	PV_ATCC8482_04085
OG0003907	PV_ATCC8482_04086	PV_ATCC8482_04086
OG0003908	PV_ATCC8482_04087	PV_ATCC8482_04087
OG0003909	PV_ATCC8482_04088	PV_ATCC8482_04088
OG0003910	PV_ATCC8482_04089	PV_ATCC8482_04089
OG0003911	PV_ATCC8482_04090	PV_ATCC8482_04090
OG0003912	PV_ATCC8482_04091	PV_ATCC8482_04091
OG0003913	PV_ATCC8482_04092	PV_ATCC8482_04092
OG0003914	PV_ATCC8482_04093	PV_ATCC8482_04093
OG0003915	PV_ATCC8482_04094	PV_ATCC8482_04094
OG0003916	PV_ATCC8482_04095	PV_ATCC8482_04095
OG0003917	PV_ATCC8482_04096	PV_ATCC8482_04096
OG0003918	PV_ATCC8482_04097	PV_ATCC8482_04097
OG0003919	PV_ATCC8482_04098	PV_ATCC8482_04098
OG0003920	PV_ATCC8482_04099	PV_ATCC8482_04099
OG0003921	PV_ATCC8482_04101	PV_ATCC8482_04101
OG0003922	PV_ATCC8482_04102	PV_ATCC8482_04102
OG0003923	PV_ATCC8482_04103	PV_ATCC8482_04103
OG0003924	PV_ATCC8482_04105	PV_ATCC8482_04105
OG0003925	PV_ATCC8482_04106	PV_ATCC8482_04106
OG0003926	PV_ATCC8482_04107	PV_ATCC8482_04107
OG0003927	PV_ATCC8482_04108	PV_ATCC8482_04108
OG0003928	PV_ATCC8482_04109	PV_ATCC8482_04109
OG0003929	PV_ATCC8482_04110	PV_ATCC8482_04110
OG0003930	PV_ATCC8482_04111	PV_ATCC8482_04111
OG0003931	PV_ATCC8482_04112	PV_ATCC8482_04112
OG0003932	PV_ATCC8482_04113	PV_ATCC8482_04113
OG0003933	PV_ATCC8482_04117	PV_ATCC8482_04117
OG0003934	PV_ATCC8482_04118	PV_ATCC8482_04118
OG0003935	PV_ATCC8482_04119	PV_ATCC8482_04119
OG0003936	PV_ATCC8482_04120	PV_ATCC8482_04120
OG0003937	PV_ATCC8482_04121	PV_ATCC8482_04121
OG0003938	PV_ATCC8482_04122	PV_ATCC8482_04122
OG0003939	PV_ATCC8482_04123	PV_ATCC8482_04123
OG0003940	PV_ATCC8482_04124	PV_ATCC8482_04124
OG0003941	PV_ATCC8482_04125	PV_ATCC8482_04125
OG0003942	PV_ATCC8482_04126	PV_ATCC8482_04126
OG0003943	PV_ATCC8482_04127	PV_ATCC8482_04127
OG0003944	PV_ATCC8482_04128	PV_ATCC8482_04128
OG0003945	PV_ATCC8482_04129	PV_ATCC8482_04129
OG0003946	PV_ATCC8482_04130	PV_ATCC8482_04130
OG0003947	PV_ATCC8482_04131	PV_ATCC8482_04131
OG0003948	PV_ATCC8482_04132	PV_ATCC8482_04132
OG0003949	PV_ATCC8482_04133	PV_ATCC8482_04133
OG0003950	PV_ATCC8482_04134	PV_ATCC8482_04134
OG0003951	PV_ATCC8482_04135	PV_ATCC8482_04135
OG0003952	PV_ATCC8482_04136	PV_ATCC8482_04136
OG0003953	PV_ATCC8482_04137	PV_ATCC8482_04137
OG0003954	PV_ATCC8482_04138	PV_ATCC8482_04138
OG0003955	PV_ATCC8482_04139	PV_ATCC8482_04139
OG0003956	PV_ATCC8482_04140	PV_ATCC8482_04140
OG0003957	PV_ATCC8482_04141	PV_ATCC8482_04141
OG0003958	PV_ATCC8482_04142	PV_ATCC8482_04142
OG0003959	PV_ATCC8482_04143	PV_ATCC8482_04143
OG0003960	PV_ATCC8482_04144	PV_ATCC8482_04144
OG0003961	PV_ATCC8482_04145	PV_ATCC8482_04145
OG0003962	PV_ATCC8482_04146	PV_ATCC8482_04146
OG0003963	PV_ATCC8482_04147	PV_ATCC8482_04147
OG0003964	PV_ATCC8482_04148	PV_ATCC8482_04148
OG0003965	PV_ATCC8482_04149	PV_ATCC8482_04149
OG0003966	PV_ATCC8482_04150	PV_ATCC8482_04150
OG0003967	PV_ATCC8482_04151	PV_ATCC8482_04151
OG0003968	PV_ATCC8482_04152	PV_ATCC8482_04152
OG0003969	PV_ATCC8482_04153	PV_ATCC8482_04153
OG0003970	PV_ATCC8482_04154	PV_ATCC8482_04154
OG0003971	PV_ATCC8482_04155	PV_ATCC8482_04155
OG0003972	PV_ATCC8482_04156	PV_ATCC8482_04156
OG0003973	PV_ATCC8482_04157	PV_ATCC8482_04157
OG0003974	PV_ATCC8482_04158	PV_ATCC8482_04158
OG0003975	PV_ATCC8482_04159	PV_ATCC8482_04159
OG0003976	PV_ATCC8482_04160	PV_ATCC8482_04160
OG0003977	PV_ATCC8482_04161	PV_ATCC8482_04161
OG0003978	PV_ATCC8482_04162	PV_ATCC8482_04162
OG0003979	PV_ATCC8482_04163	PV_ATCC8482_04163
OG0003980	PV_ATCC8482_04164	PV_ATCC8482_04164
OG0003981	PV_ATCC8482_04165	PV_ATCC8482_04165
OG0003982	PV_ATCC8482_04166	PV_ATCC8482_04166
OG0003983	PV_ATCC8482_04167	PV_ATCC8482_04167
OG0003984	PV_ATCC8482_04168	PV_ATCC8482_04168
OG0003985	PV_ATCC8482_04169	PV_ATCC8482_04169
OG0003986	PV_ATCC8482_04170	PV_ATCC8482_04170
OG0003987	PV_ATCC8482_04171	PV_ATCC8482_04171
OG0003988	PV_ATCC8482_04172	PV_ATCC8482_04172
OG0003989	PV_ATCC8482_04173	PV_ATCC8482_04173
OG0003990	PV_ATCC8482_04174	PV_ATCC8482_04174
OG0003991	PV_ATCC8482_04175	PV_ATCC8482_04175
OG0003992	PV_ATCC8482_04176	PV_ATCC8482_04176
OG0003993	PV_ATCC8482_04177	PV_ATCC8482_04177
OG0003994	PV_ATCC8482_04178	PV_ATCC8482_04178
OG0003995	PV_ATCC8482_04179	PV_ATCC8482_04179
OG0003996	PV_ATCC8482_04180	PV_ATCC8482_04180
OG0003997	PV_ATCC8482_04181	PV_ATCC8482_04181
OG0003998	PV_ATCC8482_04182	PV_ATCC8482_04182
OG0003999	PV_ATCC8482_04183	PV_ATCC8482_04183
OG0004000	PV_ATCC8482_04184	PV_ATCC8482_04184
