Orthogroup	BU_ATCC8492	BU_ATCC8492_copy	BU_ATCC8492_copy_copy
OG0003335	BU_ATCC8492_03404	BU_ATCC8492_03404	BU_ATCC8492_03404
OG0003336	BU_ATCC8492_03405	BU_ATCC8492_03405	BU_ATCC8492_03405
OG0003337	BU_ATCC8492_03406	BU_ATCC8492_03406	BU_ATCC8492_03406
OG0003338	BU_ATCC8492_03407	BU_ATCC8492_03407	BU_ATCC8492_03407
OG0003339	BU_ATCC8492_03408	BU_ATCC8492_03408	BU_ATCC8492_03408
OG0003340	BU_ATCC8492_03409	BU_ATCC8492_03409	BU_ATCC8492_03409
OG0003341	BU_ATCC8492_03410	BU_ATCC8492_03410	BU_ATCC8492_03410
OG0003342	BU_ATCC8492_03411	BU_ATCC8492_03411	BU_ATCC8492_03411
OG0003343	BU_ATCC8492_03412	BU_ATCC8492_03412	BU_ATCC8492_03412
OG0003344	BU_ATCC8492_03413	BU_ATCC8492_03413	BU_ATCC8492_03413
OG0003345	BU_ATCC8492_03414	BU_ATCC8492_03414	BU_ATCC8492_03414
OG0003346	BU_ATCC8492_03415	BU_ATCC8492_03415	BU_ATCC8492_03415
OG0003347	BU_ATCC8492_03416	BU_ATCC8492_03416	BU_ATCC8492_03416
OG0003348	BU_ATCC8492_03417	BU_ATCC8492_03417	BU_ATCC8492_03417
OG0003349	BU_ATCC8492_03419	BU_ATCC8492_03419	BU_ATCC8492_03419
OG0003350	BU_ATCC8492_03420	BU_ATCC8492_03420	BU_ATCC8492_03420
OG0003351	BU_ATCC8492_03421	BU_ATCC8492_03421	BU_ATCC8492_03421
OG0003352	BU_ATCC8492_03427	BU_ATCC8492_03427	BU_ATCC8492_03427
OG0003353	BU_ATCC8492_03428	BU_ATCC8492_03428	BU_ATCC8492_03428
OG0003354	BU_ATCC8492_03429	BU_ATCC8492_03429	BU_ATCC8492_03429
OG0003355	BU_ATCC8492_03430	BU_ATCC8492_03430	BU_ATCC8492_03430
OG0003356	BU_ATCC8492_03432	BU_ATCC8492_03432	BU_ATCC8492_03432
OG0003357	BU_ATCC8492_03433	BU_ATCC8492_03433	BU_ATCC8492_03433
OG0003358	BU_ATCC8492_03434	BU_ATCC8492_03434	BU_ATCC8492_03434
OG0003359	BU_ATCC8492_03435	BU_ATCC8492_03435	BU_ATCC8492_03435
OG0003360	BU_ATCC8492_03436	BU_ATCC8492_03436	BU_ATCC8492_03436
OG0003361	BU_ATCC8492_03437	BU_ATCC8492_03437	BU_ATCC8492_03437
OG0003362	BU_ATCC8492_03438	BU_ATCC8492_03438	BU_ATCC8492_03438
OG0003363	BU_ATCC8492_03439	BU_ATCC8492_03439	BU_ATCC8492_03439
OG0003364	BU_ATCC8492_03440	BU_ATCC8492_03440	BU_ATCC8492_03440
OG0003365	BU_ATCC8492_03441	BU_ATCC8492_03441	BU_ATCC8492_03441
OG0003366	BU_ATCC8492_03442	BU_ATCC8492_03442	BU_ATCC8492_03442
OG0003367	BU_ATCC8492_03443	BU_ATCC8492_03443	BU_ATCC8492_03443
OG0003368	BU_ATCC8492_03444	BU_ATCC8492_03444	BU_ATCC8492_03444
OG0003369	BU_ATCC8492_03445	BU_ATCC8492_03445	BU_ATCC8492_03445
OG0003370	BU_ATCC8492_03446	BU_ATCC8492_03446	BU_ATCC8492_03446
OG0003371	BU_ATCC8492_03447	BU_ATCC8492_03447	BU_ATCC8492_03447
OG0003372	BU_ATCC8492_03448	BU_ATCC8492_03448	BU_ATCC8492_03448
OG0003373	BU_ATCC8492_03449	BU_ATCC8492_03449	BU_ATCC8492_03449
OG0003374	BU_ATCC8492_03450	BU_ATCC8492_03450	BU_ATCC8492_03450
OG0003375	BU_ATCC8492_03451	BU_ATCC8492_03451	BU_ATCC8492_03451
OG0003376	BU_ATCC8492_03452	BU_ATCC8492_03452	BU_ATCC8492_03452
OG0003377	BU_ATCC8492_03453	BU_ATCC8492_03453	BU_ATCC8492_03453
OG0003378	BU_ATCC8492_03454	BU_ATCC8492_03454	BU_ATCC8492_03454
OG0003379	BU_ATCC8492_03455	BU_ATCC8492_03455	BU_ATCC8492_03455
OG0003380	BU_ATCC8492_03456	BU_ATCC8492_03456	BU_ATCC8492_03456
OG0003381	BU_ATCC8492_03457	BU_ATCC8492_03457	BU_ATCC8492_03457
OG0003382	BU_ATCC8492_03458	BU_ATCC8492_03458	BU_ATCC8492_03458
OG0003383	BU_ATCC8492_03459	BU_ATCC8492_03459	BU_ATCC8492_03459
OG0003384	BU_ATCC8492_03460	BU_ATCC8492_03460	BU_ATCC8492_03460
OG0003385	BU_ATCC8492_03461	BU_ATCC8492_03461	BU_ATCC8492_03461
OG0003386	BU_ATCC8492_03462	BU_ATCC8492_03462	BU_ATCC8492_03462
OG0003387	BU_ATCC8492_03463	BU_ATCC8492_03463	BU_ATCC8492_03463
OG0003388	BU_ATCC8492_03464	BU_ATCC8492_03464	BU_ATCC8492_03464
OG0003389	BU_ATCC8492_03468	BU_ATCC8492_03468	BU_ATCC8492_03468
OG0003390	BU_ATCC8492_03469	BU_ATCC8492_03469	BU_ATCC8492_03469
OG0003391	BU_ATCC8492_03470	BU_ATCC8492_03470	BU_ATCC8492_03470
OG0003392	BU_ATCC8492_03471	BU_ATCC8492_03471	BU_ATCC8492_03471
OG0003393	BU_ATCC8492_03472	BU_ATCC8492_03472	BU_ATCC8492_03472
OG0003394	BU_ATCC8492_03473	BU_ATCC8492_03473	BU_ATCC8492_03473
OG0003395	BU_ATCC8492_03474	BU_ATCC8492_03474	BU_ATCC8492_03474
OG0003396	BU_ATCC8492_03475	BU_ATCC8492_03475	BU_ATCC8492_03475
OG0003397	BU_ATCC8492_03476	BU_ATCC8492_03476	BU_ATCC8492_03476
OG0003398	BU_ATCC8492_03477	BU_ATCC8492_03477	BU_ATCC8492_03477
OG0003399	BU_ATCC8492_03478	BU_ATCC8492_03478	BU_ATCC8492_03478
OG0003400	BU_ATCC8492_03479	BU_ATCC8492_03479	BU_ATCC8492_03479
OG0003401	BU_ATCC8492_03480	BU_ATCC8492_03480	BU_ATCC8492_03480
OG0003402	BU_ATCC8492_03481	BU_ATCC8492_03481	BU_ATCC8492_03481
OG0003403	BU_ATCC8492_03482	BU_ATCC8492_03482	BU_ATCC8492_03482
OG0003404	BU_ATCC8492_03483	BU_ATCC8492_03483	BU_ATCC8492_03483
OG0003405	BU_ATCC8492_03484	BU_ATCC8492_03484	BU_ATCC8492_03484
OG0003406	BU_ATCC8492_03485	BU_ATCC8492_03485	BU_ATCC8492_03485
OG0003407	BU_ATCC8492_03486	BU_ATCC8492_03486	BU_ATCC8492_03486
OG0003408	BU_ATCC8492_03487	BU_ATCC8492_03487	BU_ATCC8492_03487
OG0003409	BU_ATCC8492_03488	BU_ATCC8492_03488	BU_ATCC8492_03488
OG0003410	BU_ATCC8492_03489	BU_ATCC8492_03489	BU_ATCC8492_03489
OG0003411	BU_ATCC8492_03490	BU_ATCC8492_03490	BU_ATCC8492_03490
OG0003412	BU_ATCC8492_03491	BU_ATCC8492_03491	BU_ATCC8492_03491
OG0003413	BU_ATCC8492_03492	BU_ATCC8492_03492	BU_ATCC8492_03492
OG0003414	BU_ATCC8492_03493	BU_ATCC8492_03493	BU_ATCC8492_03493
OG0003415	BU_ATCC8492_03494	BU_ATCC8492_03494	BU_ATCC8492_03494
OG0003416	BU_ATCC8492_03495	BU_ATCC8492_03495	BU_ATCC8492_03495
OG0003417	BU_ATCC8492_03496	BU_ATCC8492_03496	BU_ATCC8492_03496
OG0003418	BU_ATCC8492_03497	BU_ATCC8492_03497	BU_ATCC8492_03497
OG0003419	BU_ATCC8492_03499	BU_ATCC8492_03499	BU_ATCC8492_03499
OG0003420	BU_ATCC8492_03500	BU_ATCC8492_03500	BU_ATCC8492_03500
OG0003421	BU_ATCC8492_03501	BU_ATCC8492_03501	BU_ATCC8492_03501
OG0003422	BU_ATCC8492_03502	BU_ATCC8492_03502	BU_ATCC8492_03502
OG0003423	BU_ATCC8492_03503	BU_ATCC8492_03503	BU_ATCC8492_03503
OG0003424	BU_ATCC8492_03504	BU_ATCC8492_03504	BU_ATCC8492_03504
OG0003425	BU_ATCC8492_03505	BU_ATCC8492_03505	BU_ATCC8492_03505
OG0003426	BU_ATCC8492_03506	BU_ATCC8492_03506	BU_ATCC8492_03506
OG0003427	BU_ATCC8492_03507	BU_ATCC8492_03507	BU_ATCC8492_03507
OG0003428	BU_ATCC8492_03508	BU_ATCC8492_03508	BU_ATCC8492_03508
OG0003429	BU_ATCC8492_03509	BU_ATCC8492_03509	BU_ATCC8492_03509
OG0003430	BU_ATCC8492_03510	BU_ATCC8492_03510	BU_ATCC8492_03510
OG0003431	BU_ATCC8492_03511	BU_ATCC8492_03511	BU_ATCC8492_03511
OG0003432	BU_ATCC8492_03512	BU_ATCC8492_03512	BU_ATCC8492_03512
OG0003433	BU_ATCC8492_03513	BU_ATCC8492_03513	BU_ATCC8492_03513
OG0003434	BU_ATCC8492_03514	BU_ATCC8492_03514	BU_ATCC8492_03514
OG0003435	BU_ATCC8492_03515	BU_ATCC8492_03515	BU_ATCC8492_03515
OG0003436	BU_ATCC8492_03516	BU_ATCC8492_03516	BU_ATCC8492_03516
OG0003437	BU_ATCC8492_03518	BU_ATCC8492_03518	BU_ATCC8492_03518
OG0003438	BU_ATCC8492_03519	BU_ATCC8492_03519	BU_ATCC8492_03519
OG0003439	BU_ATCC8492_03520	BU_ATCC8492_03520	BU_ATCC8492_03520
OG0003440	BU_ATCC8492_03521	BU_ATCC8492_03521	BU_ATCC8492_03521
OG0003441	BU_ATCC8492_03522	BU_ATCC8492_03522	BU_ATCC8492_03522
OG0003442	BU_ATCC8492_03523	BU_ATCC8492_03523	BU_ATCC8492_03523
OG0003443	BU_ATCC8492_03524	BU_ATCC8492_03524	BU_ATCC8492_03524
OG0003444	BU_ATCC8492_03525	BU_ATCC8492_03525	BU_ATCC8492_03525
OG0003445	BU_ATCC8492_03526	BU_ATCC8492_03526	BU_ATCC8492_03526
OG0003446	BU_ATCC8492_03528	BU_ATCC8492_03528	BU_ATCC8492_03528
OG0003447	BU_ATCC8492_03529	BU_ATCC8492_03529	BU_ATCC8492_03529
OG0003448	BU_ATCC8492_03531	BU_ATCC8492_03531	BU_ATCC8492_03531
OG0003449	BU_ATCC8492_03532	BU_ATCC8492_03532	BU_ATCC8492_03532
OG0003450	BU_ATCC8492_03533	BU_ATCC8492_03533	BU_ATCC8492_03533
OG0003451	BU_ATCC8492_03534	BU_ATCC8492_03534	BU_ATCC8492_03534
OG0003452	BU_ATCC8492_03535	BU_ATCC8492_03535	BU_ATCC8492_03535
OG0003453	BU_ATCC8492_03536	BU_ATCC8492_03536	BU_ATCC8492_03536
OG0003454	BU_ATCC8492_03537	BU_ATCC8492_03537	BU_ATCC8492_03537
OG0003455	BU_ATCC8492_03538	BU_ATCC8492_03538	BU_ATCC8492_03538
OG0003456	BU_ATCC8492_03539	BU_ATCC8492_03539	BU_ATCC8492_03539
OG0003457	BU_ATCC8492_03540	BU_ATCC8492_03540	BU_ATCC8492_03540
OG0003458	BU_ATCC8492_03541	BU_ATCC8492_03541	BU_ATCC8492_03541
OG0003459	BU_ATCC8492_03542	BU_ATCC8492_03542	BU_ATCC8492_03542
OG0003460	BU_ATCC8492_03543	BU_ATCC8492_03543	BU_ATCC8492_03543
OG0003461	BU_ATCC8492_03544	BU_ATCC8492_03544	BU_ATCC8492_03544
OG0003462	BU_ATCC8492_03545	BU_ATCC8492_03545	BU_ATCC8492_03545
OG0003463	BU_ATCC8492_03546	BU_ATCC8492_03546	BU_ATCC8492_03546
OG0003464	BU_ATCC8492_03547	BU_ATCC8492_03547	BU_ATCC8492_03547
OG0003465	BU_ATCC8492_03549	BU_ATCC8492_03549	BU_ATCC8492_03549
OG0003466	BU_ATCC8492_03550	BU_ATCC8492_03550	BU_ATCC8492_03550
OG0003467	BU_ATCC8492_03551	BU_ATCC8492_03551	BU_ATCC8492_03551
OG0003468	BU_ATCC8492_03552	BU_ATCC8492_03552	BU_ATCC8492_03552
OG0003469	BU_ATCC8492_03553	BU_ATCC8492_03553	BU_ATCC8492_03553
OG0003470	BU_ATCC8492_03554	BU_ATCC8492_03554	BU_ATCC8492_03554
OG0003471	BU_ATCC8492_03555	BU_ATCC8492_03555	BU_ATCC8492_03555
OG0003472	BU_ATCC8492_03557	BU_ATCC8492_03557	BU_ATCC8492_03557
OG0003473	BU_ATCC8492_03558	BU_ATCC8492_03558	BU_ATCC8492_03558
OG0003474	BU_ATCC8492_03559	BU_ATCC8492_03559	BU_ATCC8492_03559
OG0003475	BU_ATCC8492_03560	BU_ATCC8492_03560	BU_ATCC8492_03560
OG0003476	BU_ATCC8492_03563	BU_ATCC8492_03563	BU_ATCC8492_03563
OG0003477	BU_ATCC8492_03564	BU_ATCC8492_03564	BU_ATCC8492_03564
OG0003478	BU_ATCC8492_03568	BU_ATCC8492_03568	BU_ATCC8492_03568
OG0003479	BU_ATCC8492_03569	BU_ATCC8492_03569	BU_ATCC8492_03569
OG0003480	BU_ATCC8492_03571	BU_ATCC8492_03571	BU_ATCC8492_03571
OG0003481	BU_ATCC8492_03572	BU_ATCC8492_03572	BU_ATCC8492_03572
OG0003482	BU_ATCC8492_03573	BU_ATCC8492_03573	BU_ATCC8492_03573
OG0003483	BU_ATCC8492_03574	BU_ATCC8492_03574	BU_ATCC8492_03574
OG0003484	BU_ATCC8492_03575	BU_ATCC8492_03575	BU_ATCC8492_03575
OG0003485	BU_ATCC8492_03576	BU_ATCC8492_03576	BU_ATCC8492_03576
OG0003486	BU_ATCC8492_03577	BU_ATCC8492_03577	BU_ATCC8492_03577
OG0003487	BU_ATCC8492_03578	BU_ATCC8492_03578	BU_ATCC8492_03578
OG0003488	BU_ATCC8492_03580	BU_ATCC8492_03580	BU_ATCC8492_03580
OG0003489	BU_ATCC8492_03581	BU_ATCC8492_03581	BU_ATCC8492_03581
OG0003490	BU_ATCC8492_03582	BU_ATCC8492_03582	BU_ATCC8492_03582
OG0003491	BU_ATCC8492_03583	BU_ATCC8492_03583	BU_ATCC8492_03583
OG0003492	BU_ATCC8492_03584	BU_ATCC8492_03584	BU_ATCC8492_03584
OG0003493	BU_ATCC8492_03585	BU_ATCC8492_03585	BU_ATCC8492_03585
OG0003494	BU_ATCC8492_03587	BU_ATCC8492_03587	BU_ATCC8492_03587
OG0003495	BU_ATCC8492_03588	BU_ATCC8492_03588	BU_ATCC8492_03588
OG0003496	BU_ATCC8492_03589	BU_ATCC8492_03589	BU_ATCC8492_03589
OG0003497	BU_ATCC8492_03590	BU_ATCC8492_03590	BU_ATCC8492_03590
OG0003498	BU_ATCC8492_03591	BU_ATCC8492_03591	BU_ATCC8492_03591
OG0003499	BU_ATCC8492_03592	BU_ATCC8492_03592	BU_ATCC8492_03592
OG0003500	BU_ATCC8492_03593	BU_ATCC8492_03593	BU_ATCC8492_03593
OG0003501	BU_ATCC8492_03594	BU_ATCC8492_03594	BU_ATCC8492_03594
OG0003502	BU_ATCC8492_03595	BU_ATCC8492_03595	BU_ATCC8492_03595
OG0003503	BU_ATCC8492_03596	BU_ATCC8492_03596	BU_ATCC8492_03596
OG0003504	BU_ATCC8492_03597	BU_ATCC8492_03597	BU_ATCC8492_03597
OG0003505	BU_ATCC8492_03598	BU_ATCC8492_03598	BU_ATCC8492_03598
OG0003506	BU_ATCC8492_03599	BU_ATCC8492_03599	BU_ATCC8492_03599
OG0003507	BU_ATCC8492_03600	BU_ATCC8492_03600	BU_ATCC8492_03600
OG0003508	BU_ATCC8492_03601	BU_ATCC8492_03601	BU_ATCC8492_03601
OG0003509	BU_ATCC8492_03602	BU_ATCC8492_03602	BU_ATCC8492_03602
OG0003510	BU_ATCC8492_03603	BU_ATCC8492_03603	BU_ATCC8492_03603
OG0003511	BU_ATCC8492_03604	BU_ATCC8492_03604	BU_ATCC8492_03604
OG0003512	BU_ATCC8492_03605	BU_ATCC8492_03605	BU_ATCC8492_03605
OG0003513	BU_ATCC8492_03606	BU_ATCC8492_03606	BU_ATCC8492_03606
OG0003514	BU_ATCC8492_03607	BU_ATCC8492_03607	BU_ATCC8492_03607
OG0003515	BU_ATCC8492_03608	BU_ATCC8492_03608	BU_ATCC8492_03608
OG0003516	BU_ATCC8492_03609	BU_ATCC8492_03609	BU_ATCC8492_03609
OG0003517	BU_ATCC8492_03610	BU_ATCC8492_03610	BU_ATCC8492_03610
OG0003518	BU_ATCC8492_03611	BU_ATCC8492_03611	BU_ATCC8492_03611
OG0003519	BU_ATCC8492_03612	BU_ATCC8492_03612	BU_ATCC8492_03612
OG0003520	BU_ATCC8492_03613	BU_ATCC8492_03613	BU_ATCC8492_03613
OG0003521	BU_ATCC8492_03614	BU_ATCC8492_03614	BU_ATCC8492_03614
OG0003522	BU_ATCC8492_03615	BU_ATCC8492_03615	BU_ATCC8492_03615
OG0003523	BU_ATCC8492_03616	BU_ATCC8492_03616	BU_ATCC8492_03616
OG0003524	BU_ATCC8492_03617	BU_ATCC8492_03617	BU_ATCC8492_03617
OG0003525	BU_ATCC8492_03618	BU_ATCC8492_03618	BU_ATCC8492_03618
OG0003526	BU_ATCC8492_03619	BU_ATCC8492_03619	BU_ATCC8492_03619
OG0003527	BU_ATCC8492_03620	BU_ATCC8492_03620	BU_ATCC8492_03620
OG0003528	BU_ATCC8492_03621	BU_ATCC8492_03621	BU_ATCC8492_03621
OG0003529	BU_ATCC8492_03622	BU_ATCC8492_03622	BU_ATCC8492_03622
OG0003530	BU_ATCC8492_03623	BU_ATCC8492_03623	BU_ATCC8492_03623
OG0003531	BU_ATCC8492_03624	BU_ATCC8492_03624	BU_ATCC8492_03624
OG0003532	BU_ATCC8492_03625	BU_ATCC8492_03625	BU_ATCC8492_03625
OG0003533	BU_ATCC8492_03626	BU_ATCC8492_03626	BU_ATCC8492_03626
OG0003534	BU_ATCC8492_03627	BU_ATCC8492_03627	BU_ATCC8492_03627
OG0003535	BU_ATCC8492_03628	BU_ATCC8492_03628	BU_ATCC8492_03628
OG0003536	BU_ATCC8492_03629	BU_ATCC8492_03629	BU_ATCC8492_03629
OG0003537	BU_ATCC8492_03630	BU_ATCC8492_03630	BU_ATCC8492_03630
OG0003538	BU_ATCC8492_03631	BU_ATCC8492_03631	BU_ATCC8492_03631
OG0003539	BU_ATCC8492_03632	BU_ATCC8492_03632	BU_ATCC8492_03632
OG0003540	BU_ATCC8492_03633	BU_ATCC8492_03633	BU_ATCC8492_03633
OG0003541	BU_ATCC8492_03634	BU_ATCC8492_03634	BU_ATCC8492_03634
OG0003542	BU_ATCC8492_03635	BU_ATCC8492_03635	BU_ATCC8492_03635
OG0003543	BU_ATCC8492_03636	BU_ATCC8492_03636	BU_ATCC8492_03636
OG0003544	BU_ATCC8492_03637	BU_ATCC8492_03637	BU_ATCC8492_03637
OG0003545	BU_ATCC8492_03638	BU_ATCC8492_03638	BU_ATCC8492_03638
OG0003546	BU_ATCC8492_03639	BU_ATCC8492_03639	BU_ATCC8492_03639
OG0003547	BU_ATCC8492_03640	BU_ATCC8492_03640	BU_ATCC8492_03640
OG0003548	BU_ATCC8492_03641	BU_ATCC8492_03641	BU_ATCC8492_03641
OG0003549	BU_ATCC8492_03642	BU_ATCC8492_03642	BU_ATCC8492_03642
OG0003550	BU_ATCC8492_03643	BU_ATCC8492_03643	BU_ATCC8492_03643
OG0003551	BU_ATCC8492_03644	BU_ATCC8492_03644	BU_ATCC8492_03644
OG0003552	BU_ATCC8492_03645	BU_ATCC8492_03645	BU_ATCC8492_03645
OG0003553	BU_ATCC8492_03646	BU_ATCC8492_03646	BU_ATCC8492_03646
OG0003554	BU_ATCC8492_03647	BU_ATCC8492_03647	BU_ATCC8492_03647
OG0003555	BU_ATCC8492_03648	BU_ATCC8492_03648	BU_ATCC8492_03648
OG0003556	BU_ATCC8492_03649	BU_ATCC8492_03649	BU_ATCC8492_03649
OG0003557	BU_ATCC8492_03650	BU_ATCC8492_03650	BU_ATCC8492_03650
OG0003558	BU_ATCC8492_03651	BU_ATCC8492_03651	BU_ATCC8492_03651
OG0003559	BU_ATCC8492_03652	BU_ATCC8492_03652	BU_ATCC8492_03652
OG0003560	BU_ATCC8492_03653	BU_ATCC8492_03653	BU_ATCC8492_03653
OG0003561	BU_ATCC8492_03654	BU_ATCC8492_03654	BU_ATCC8492_03654
OG0003562	BU_ATCC8492_03655	BU_ATCC8492_03655	BU_ATCC8492_03655
OG0003563	BU_ATCC8492_03656	BU_ATCC8492_03656	BU_ATCC8492_03656
OG0003564	BU_ATCC8492_03657	BU_ATCC8492_03657	BU_ATCC8492_03657
OG0003565	BU_ATCC8492_03658	BU_ATCC8492_03658	BU_ATCC8492_03658
OG0003566	BU_ATCC8492_03659	BU_ATCC8492_03659	BU_ATCC8492_03659
OG0003567	BU_ATCC8492_03660	BU_ATCC8492_03660	BU_ATCC8492_03660
OG0003568	BU_ATCC8492_03661	BU_ATCC8492_03661	BU_ATCC8492_03661
OG0003569	BU_ATCC8492_03662	BU_ATCC8492_03662	BU_ATCC8492_03662
OG0003570	BU_ATCC8492_03663	BU_ATCC8492_03663	BU_ATCC8492_03663
OG0003571	BU_ATCC8492_03664	BU_ATCC8492_03664	BU_ATCC8492_03664
OG0003572	BU_ATCC8492_03665	BU_ATCC8492_03665	BU_ATCC8492_03665
OG0003573	BU_ATCC8492_03666	BU_ATCC8492_03666	BU_ATCC8492_03666
OG0003574	BU_ATCC8492_03667	BU_ATCC8492_03667	BU_ATCC8492_03667
OG0003575	BU_ATCC8492_03668	BU_ATCC8492_03668	BU_ATCC8492_03668
OG0003576	BU_ATCC8492_03669	BU_ATCC8492_03669	BU_ATCC8492_03669
OG0003577	BU_ATCC8492_03670	BU_ATCC8492_03670	BU_ATCC8492_03670
OG0003578	BU_ATCC8492_03671	BU_ATCC8492_03671	BU_ATCC8492_03671
OG0003579	BU_ATCC8492_03672	BU_ATCC8492_03672	BU_ATCC8492_03672
OG0003580	BU_ATCC8492_03673	BU_ATCC8492_03673	BU_ATCC8492_03673
OG0003581	BU_ATCC8492_03674	BU_ATCC8492_03674	BU_ATCC8492_03674
OG0003582	BU_ATCC8492_03675	BU_ATCC8492_03675	BU_ATCC8492_03675
OG0003583	BU_ATCC8492_03676	BU_ATCC8492_03676	BU_ATCC8492_03676
OG0003584	BU_ATCC8492_03677	BU_ATCC8492_03677	BU_ATCC8492_03677
OG0003585	BU_ATCC8492_03678	BU_ATCC8492_03678	BU_ATCC8492_03678
OG0003586	BU_ATCC8492_03679	BU_ATCC8492_03679	BU_ATCC8492_03679
OG0003587	BU_ATCC8492_03680	BU_ATCC8492_03680	BU_ATCC8492_03680
OG0003588	BU_ATCC8492_03681	BU_ATCC8492_03681	BU_ATCC8492_03681
OG0003589	BU_ATCC8492_03682	BU_ATCC8492_03682	BU_ATCC8492_03682
OG0003590	BU_ATCC8492_03683	BU_ATCC8492_03683	BU_ATCC8492_03683
OG0003591	BU_ATCC8492_03684	BU_ATCC8492_03684	BU_ATCC8492_03684
OG0003592	BU_ATCC8492_03685	BU_ATCC8492_03685	BU_ATCC8492_03685
OG0003593	BU_ATCC8492_03686	BU_ATCC8492_03686	BU_ATCC8492_03686
OG0003594	BU_ATCC8492_03687	BU_ATCC8492_03687	BU_ATCC8492_03687
OG0003595	BU_ATCC8492_03688	BU_ATCC8492_03688	BU_ATCC8492_03688
OG0003596	BU_ATCC8492_03689	BU_ATCC8492_03689	BU_ATCC8492_03689
OG0003597	BU_ATCC8492_03690	BU_ATCC8492_03690	BU_ATCC8492_03690
OG0003598	BU_ATCC8492_03691	BU_ATCC8492_03691	BU_ATCC8492_03691
OG0003599	BU_ATCC8492_03692	BU_ATCC8492_03692	BU_ATCC8492_03692
OG0003600	BU_ATCC8492_03693	BU_ATCC8492_03693	BU_ATCC8492_03693
OG0003601	BU_ATCC8492_03694	BU_ATCC8492_03694	BU_ATCC8492_03694
OG0003602	BU_ATCC8492_03695	BU_ATCC8492_03695	BU_ATCC8492_03695
OG0003603	BU_ATCC8492_03696	BU_ATCC8492_03696	BU_ATCC8492_03696
OG0003604	BU_ATCC8492_03697	BU_ATCC8492_03697	BU_ATCC8492_03697
OG0003605	BU_ATCC8492_03698	BU_ATCC8492_03698	BU_ATCC8492_03698
OG0003606	BU_ATCC8492_03699	BU_ATCC8492_03699	BU_ATCC8492_03699
OG0003607	BU_ATCC8492_03700	BU_ATCC8492_03700	BU_ATCC8492_03700
OG0003608	BU_ATCC8492_03701	BU_ATCC8492_03701	BU_ATCC8492_03701
OG0003609	BU_ATCC8492_03702	BU_ATCC8492_03702	BU_ATCC8492_03702
OG0003610	BU_ATCC8492_03703	BU_ATCC8492_03703	BU_ATCC8492_03703
OG0003611	BU_ATCC8492_03704	BU_ATCC8492_03704	BU_ATCC8492_03704
OG0003612	BU_ATCC8492_03705	BU_ATCC8492_03705	BU_ATCC8492_03705
OG0003613	BU_ATCC8492_03706	BU_ATCC8492_03706	BU_ATCC8492_03706
OG0003614	BU_ATCC8492_03707	BU_ATCC8492_03707	BU_ATCC8492_03707
OG0003615	BU_ATCC8492_03708	BU_ATCC8492_03708	BU_ATCC8492_03708
OG0003616	BU_ATCC8492_03709	BU_ATCC8492_03709	BU_ATCC8492_03709
OG0003617	BU_ATCC8492_03710	BU_ATCC8492_03710	BU_ATCC8492_03710
OG0003618	BU_ATCC8492_03711	BU_ATCC8492_03711	BU_ATCC8492_03711
OG0003619	BU_ATCC8492_03712	BU_ATCC8492_03712	BU_ATCC8492_03712
OG0003620	BU_ATCC8492_03713	BU_ATCC8492_03713	BU_ATCC8492_03713
OG0003621	BU_ATCC8492_03714	BU_ATCC8492_03714	BU_ATCC8492_03714
OG0003622	BU_ATCC8492_03715	BU_ATCC8492_03715	BU_ATCC8492_03715
OG0003623	BU_ATCC8492_03716	BU_ATCC8492_03716	BU_ATCC8492_03716
OG0003624	BU_ATCC8492_03717	BU_ATCC8492_03717	BU_ATCC8492_03717
OG0003625	BU_ATCC8492_03718	BU_ATCC8492_03718	BU_ATCC8492_03718
OG0003626	BU_ATCC8492_03719	BU_ATCC8492_03719	BU_ATCC8492_03719
OG0003627	BU_ATCC8492_03720	BU_ATCC8492_03720	BU_ATCC8492_03720
OG0003628	BU_ATCC8492_03723	BU_ATCC8492_03723	BU_ATCC8492_03723
OG0003629	BU_ATCC8492_03724	BU_ATCC8492_03724	BU_ATCC8492_03724
OG0003630	BU_ATCC8492_03725	BU_ATCC8492_03725	BU_ATCC8492_03725
OG0003631	BU_ATCC8492_03726	BU_ATCC8492_03726	BU_ATCC8492_03726
OG0003632	BU_ATCC8492_03727	BU_ATCC8492_03727	BU_ATCC8492_03727
OG0003633	BU_ATCC8492_03728	BU_ATCC8492_03728	BU_ATCC8492_03728
OG0003634	BU_ATCC8492_03729	BU_ATCC8492_03729	BU_ATCC8492_03729
OG0003635	BU_ATCC8492_03730	BU_ATCC8492_03730	BU_ATCC8492_03730
OG0003636	BU_ATCC8492_03731	BU_ATCC8492_03731	BU_ATCC8492_03731
OG0003637	BU_ATCC8492_03732	BU_ATCC8492_03732	BU_ATCC8492_03732
OG0003638	BU_ATCC8492_03733	BU_ATCC8492_03733	BU_ATCC8492_03733
OG0003639	BU_ATCC8492_03734	BU_ATCC8492_03734	BU_ATCC8492_03734
OG0003640	BU_ATCC8492_03735	BU_ATCC8492_03735	BU_ATCC8492_03735
OG0003641	BU_ATCC8492_03736	BU_ATCC8492_03736	BU_ATCC8492_03736
OG0003642	BU_ATCC8492_03737	BU_ATCC8492_03737	BU_ATCC8492_03737
OG0003643	BU_ATCC8492_03738	BU_ATCC8492_03738	BU_ATCC8492_03738
OG0003644	BU_ATCC8492_03739	BU_ATCC8492_03739	BU_ATCC8492_03739
