Orthogroup	BU_ATCC8492	BU_ATCC8492_copy
OG0003246_1	BU_ATCC8492_03313	BU_ATCC8492_copy_03313
OG0003247_1	BU_ATCC8492_03314	BU_ATCC8492_copy_03314
OG0003248_1	BU_ATCC8492_03315	BU_ATCC8492_copy_03315
OG0003249_1	BU_ATCC8492_03316	BU_ATCC8492_copy_03316
OG0003250_1	BU_ATCC8492_03317	BU_ATCC8492_copy_03317
OG0003251_1	BU_ATCC8492_03318	BU_ATCC8492_copy_03318
OG0003252_1	BU_ATCC8492_03319	BU_ATCC8492_copy_03319
OG0003253_1	BU_ATCC8492_03320	BU_ATCC8492_copy_03320
OG0003254_1	BU_ATCC8492_03321	BU_ATCC8492_copy_03321
OG0003255_1	BU_ATCC8492_03322	BU_ATCC8492_copy_03322
OG0003256_1	BU_ATCC8492_03323	BU_ATCC8492_copy_03323
OG0003257_1	BU_ATCC8492_03324	BU_ATCC8492_copy_03324
OG0003258_1	BU_ATCC8492_03325	BU_ATCC8492_copy_03325
OG0003259_1	BU_ATCC8492_03326	BU_ATCC8492_copy_03326
OG0003260_1	BU_ATCC8492_03327	BU_ATCC8492_copy_03327
OG0003261_1	BU_ATCC8492_03328	BU_ATCC8492_copy_03328
OG0003262_1	BU_ATCC8492_03329	BU_ATCC8492_copy_03329
OG0003263_1	BU_ATCC8492_03330	BU_ATCC8492_copy_03330
OG0003264_1	BU_ATCC8492_03331	BU_ATCC8492_copy_03331
OG0003265_1	BU_ATCC8492_03332	BU_ATCC8492_copy_03332
OG0003266_1	BU_ATCC8492_03333	BU_ATCC8492_copy_03333
OG0003267_1	BU_ATCC8492_03334	BU_ATCC8492_copy_03334
OG0003268_1	BU_ATCC8492_03335	BU_ATCC8492_copy_03335
OG0003269_1	BU_ATCC8492_03336	BU_ATCC8492_copy_03336
OG0003270_1	BU_ATCC8492_03337	BU_ATCC8492_copy_03337
OG0003271_1	BU_ATCC8492_03338	BU_ATCC8492_copy_03338
OG0003272_1	BU_ATCC8492_03339	BU_ATCC8492_copy_03339
OG0003273_1	BU_ATCC8492_03340	BU_ATCC8492_copy_03340
OG0003274_1	BU_ATCC8492_03341	BU_ATCC8492_copy_03341
OG0003275_1	BU_ATCC8492_03342	BU_ATCC8492_copy_03342
OG0003276_1	BU_ATCC8492_03343	BU_ATCC8492_copy_03343
OG0003277_1	BU_ATCC8492_03344	BU_ATCC8492_copy_03344
OG0003278_1	BU_ATCC8492_03345	BU_ATCC8492_copy_03345
OG0003279_1	BU_ATCC8492_03346	BU_ATCC8492_copy_03346
OG0003280_1	BU_ATCC8492_03347	BU_ATCC8492_copy_03347
OG0003281_1	BU_ATCC8492_03350	BU_ATCC8492_copy_03350
OG0003282_1	BU_ATCC8492_03351	BU_ATCC8492_copy_03351
OG0003283_1	BU_ATCC8492_03352	BU_ATCC8492_copy_03352
OG0003284_1	BU_ATCC8492_03353	BU_ATCC8492_copy_03353
OG0003285_1	BU_ATCC8492_03354	BU_ATCC8492_copy_03354
OG0003286_1	BU_ATCC8492_03355	BU_ATCC8492_copy_03355
OG0003287_1	BU_ATCC8492_03356	BU_ATCC8492_copy_03356
OG0003288_1	BU_ATCC8492_03357	BU_ATCC8492_copy_03357
OG0003289_1	BU_ATCC8492_03358	BU_ATCC8492_copy_03358
OG0003290_1	BU_ATCC8492_03359	BU_ATCC8492_copy_03359
OG0003291_1	BU_ATCC8492_03360	BU_ATCC8492_copy_03360
OG0003292_1	BU_ATCC8492_03361	BU_ATCC8492_copy_03361
OG0003293_1	BU_ATCC8492_03362	BU_ATCC8492_copy_03362
OG0003294_1	BU_ATCC8492_03363	BU_ATCC8492_copy_03363
OG0003295_1	BU_ATCC8492_03364	BU_ATCC8492_copy_03364
OG0003296_1	BU_ATCC8492_03365	BU_ATCC8492_copy_03365
OG0003297_1	BU_ATCC8492_03366	BU_ATCC8492_copy_03366
OG0003298_1	BU_ATCC8492_03367	BU_ATCC8492_copy_03367
OG0003299_1	BU_ATCC8492_03368	BU_ATCC8492_copy_03368
OG0003300_1	BU_ATCC8492_03369	BU_ATCC8492_copy_03369
OG0003301_1	BU_ATCC8492_03370	BU_ATCC8492_copy_03370
OG0003302_1	BU_ATCC8492_03371	BU_ATCC8492_copy_03371
OG0003303_1	BU_ATCC8492_03372	BU_ATCC8492_copy_03372
OG0003304_1	BU_ATCC8492_03373	BU_ATCC8492_copy_03373
OG0003305_1	BU_ATCC8492_03374	BU_ATCC8492_copy_03374
OG0003306_1	BU_ATCC8492_03375	BU_ATCC8492_copy_03375
OG0003307_1	BU_ATCC8492_03376	BU_ATCC8492_copy_03376
OG0003308_1	BU_ATCC8492_03377	BU_ATCC8492_copy_03377
OG0003309_1	BU_ATCC8492_03378	BU_ATCC8492_copy_03378
OG0003310_1	BU_ATCC8492_03379	BU_ATCC8492_copy_03379
OG0003311_1	BU_ATCC8492_03380	BU_ATCC8492_copy_03380
OG0003312_1	BU_ATCC8492_03381	BU_ATCC8492_copy_03381
OG0003313_1	BU_ATCC8492_03382	BU_ATCC8492_copy_03382
OG0003314_1	BU_ATCC8492_03383	BU_ATCC8492_copy_03383
OG0003315_1	BU_ATCC8492_03384	BU_ATCC8492_copy_03384
OG0003316_1	BU_ATCC8492_03385	BU_ATCC8492_copy_03385
OG0003317_1	BU_ATCC8492_03386	BU_ATCC8492_copy_03386
OG0003318_1	BU_ATCC8492_03387	BU_ATCC8492_copy_03387
OG0003319_1	BU_ATCC8492_03388	BU_ATCC8492_copy_03388
OG0003320_1	BU_ATCC8492_03389	BU_ATCC8492_copy_03389
OG0003321_1	BU_ATCC8492_03390	BU_ATCC8492_copy_03390
OG0003322_1	BU_ATCC8492_03391	BU_ATCC8492_copy_03391
OG0003323_1	BU_ATCC8492_03392	BU_ATCC8492_copy_03392
OG0003324_1	BU_ATCC8492_03393	BU_ATCC8492_copy_03393
OG0003325_1	BU_ATCC8492_03394	BU_ATCC8492_copy_03394
OG0003326_1	BU_ATCC8492_03395	BU_ATCC8492_copy_03395
OG0003327_1	BU_ATCC8492_03396	BU_ATCC8492_copy_03396
OG0003328_1	BU_ATCC8492_03397	BU_ATCC8492_copy_03397
OG0003329_1	BU_ATCC8492_03398	BU_ATCC8492_copy_03398
OG0003330_1	BU_ATCC8492_03399	BU_ATCC8492_copy_03399
OG0003331_1	BU_ATCC8492_03400	BU_ATCC8492_copy_03400
OG0003332_1	BU_ATCC8492_03401	BU_ATCC8492_copy_03401
OG0003333_1	BU_ATCC8492_03402	BU_ATCC8492_copy_03402
OG0003334_1	BU_ATCC8492_03403	BU_ATCC8492_copy_03403
OG0003335_1	BU_ATCC8492_03404	BU_ATCC8492_copy_03404
OG0003336_1	BU_ATCC8492_03405	BU_ATCC8492_copy_03405
OG0003337_1	BU_ATCC8492_03406	BU_ATCC8492_copy_03406
OG0003338_1	BU_ATCC8492_03407	BU_ATCC8492_copy_03407
OG0003339_1	BU_ATCC8492_03408	BU_ATCC8492_copy_03408
OG0003340_1	BU_ATCC8492_03409	BU_ATCC8492_copy_03409
OG0003341_1	BU_ATCC8492_03410	BU_ATCC8492_copy_03410
OG0003342_1	BU_ATCC8492_03411	BU_ATCC8492_copy_03411
OG0003343_1	BU_ATCC8492_03412	BU_ATCC8492_copy_03412
OG0003344_1	BU_ATCC8492_03413	BU_ATCC8492_copy_03413
OG0003345_1	BU_ATCC8492_03414	BU_ATCC8492_copy_03414
OG0003346_1	BU_ATCC8492_03415	BU_ATCC8492_copy_03415
OG0003347_1	BU_ATCC8492_03416	BU_ATCC8492_copy_03416
OG0003348_1	BU_ATCC8492_03417	BU_ATCC8492_copy_03417
OG0003349_1	BU_ATCC8492_03419	BU_ATCC8492_copy_03419
OG0003350_1	BU_ATCC8492_03420	BU_ATCC8492_copy_03420
OG0003351_1	BU_ATCC8492_03421	BU_ATCC8492_copy_03421
OG0003352_1	BU_ATCC8492_03427	BU_ATCC8492_copy_03427
OG0003353_1	BU_ATCC8492_03428	BU_ATCC8492_copy_03428
OG0003354_1	BU_ATCC8492_03429	BU_ATCC8492_copy_03429
OG0003355_1	BU_ATCC8492_03430	BU_ATCC8492_copy_03430
OG0003356_1	BU_ATCC8492_03432	BU_ATCC8492_copy_03432
OG0003357_1	BU_ATCC8492_03433	BU_ATCC8492_copy_03433
OG0003358_1	BU_ATCC8492_03434	BU_ATCC8492_copy_03434
OG0003359_1	BU_ATCC8492_03435	BU_ATCC8492_copy_03435
OG0003360_1	BU_ATCC8492_03436	BU_ATCC8492_copy_03436
OG0003361_1	BU_ATCC8492_03437	BU_ATCC8492_copy_03437
OG0003362_1	BU_ATCC8492_03438	BU_ATCC8492_copy_03438
OG0003363_1	BU_ATCC8492_03439	BU_ATCC8492_copy_03439
OG0003364_1	BU_ATCC8492_03440	BU_ATCC8492_copy_03440
OG0003365_1	BU_ATCC8492_03441	BU_ATCC8492_copy_03441
OG0003366_1	BU_ATCC8492_03442	BU_ATCC8492_copy_03442
OG0003367_1	BU_ATCC8492_03443	BU_ATCC8492_copy_03443
OG0003368_1	BU_ATCC8492_03444	BU_ATCC8492_copy_03444
OG0003369_1	BU_ATCC8492_03445	BU_ATCC8492_copy_03445
OG0003370_1	BU_ATCC8492_03446	BU_ATCC8492_copy_03446
OG0003371_1	BU_ATCC8492_03447	BU_ATCC8492_copy_03447
OG0003372_1	BU_ATCC8492_03448	BU_ATCC8492_copy_03448
OG0003373_1	BU_ATCC8492_03449	BU_ATCC8492_copy_03449
OG0003374_1	BU_ATCC8492_03450	BU_ATCC8492_copy_03450
OG0003375_1	BU_ATCC8492_03451	BU_ATCC8492_copy_03451
OG0003376_1	BU_ATCC8492_03452	BU_ATCC8492_copy_03452
OG0003377_1	BU_ATCC8492_03453	BU_ATCC8492_copy_03453
OG0003378_1	BU_ATCC8492_03454	BU_ATCC8492_copy_03454
OG0003379_1	BU_ATCC8492_03455	BU_ATCC8492_copy_03455
OG0003380_1	BU_ATCC8492_03456	BU_ATCC8492_copy_03456
OG0003381_1	BU_ATCC8492_03457	BU_ATCC8492_copy_03457
OG0003382_1	BU_ATCC8492_03458	BU_ATCC8492_copy_03458
OG0003383_1	BU_ATCC8492_03459	BU_ATCC8492_copy_03459
OG0003384_1	BU_ATCC8492_03460	BU_ATCC8492_copy_03460
OG0003385_1	BU_ATCC8492_03461	BU_ATCC8492_copy_03461
OG0003386_1	BU_ATCC8492_03462	BU_ATCC8492_copy_03462
OG0003387_1	BU_ATCC8492_03463	BU_ATCC8492_copy_03463
OG0003388_1	BU_ATCC8492_03464	BU_ATCC8492_copy_03464
OG0003389_1	BU_ATCC8492_03468	BU_ATCC8492_copy_03468
OG0003390_1	BU_ATCC8492_03469	BU_ATCC8492_copy_03469
OG0003391_1	BU_ATCC8492_03470	BU_ATCC8492_copy_03470
OG0003392_1	BU_ATCC8492_03471	BU_ATCC8492_copy_03471
OG0003393_1	BU_ATCC8492_03472	BU_ATCC8492_copy_03472
OG0003394_1	BU_ATCC8492_03473	BU_ATCC8492_copy_03473
OG0003395_1	BU_ATCC8492_03474	BU_ATCC8492_copy_03474
OG0003396_1	BU_ATCC8492_03475	BU_ATCC8492_copy_03475
OG0003397_1	BU_ATCC8492_03476	BU_ATCC8492_copy_03476
OG0003398_1	BU_ATCC8492_03477	BU_ATCC8492_copy_03477
OG0003399_1	BU_ATCC8492_03478	BU_ATCC8492_copy_03478
OG0003400_1	BU_ATCC8492_03479	BU_ATCC8492_copy_03479
OG0003401_1	BU_ATCC8492_03480	BU_ATCC8492_copy_03480
OG0003402_1	BU_ATCC8492_03481	BU_ATCC8492_copy_03481
OG0003403_1	BU_ATCC8492_03482	BU_ATCC8492_copy_03482
OG0003404_1	BU_ATCC8492_03483	BU_ATCC8492_copy_03483
OG0003405_1	BU_ATCC8492_03484	BU_ATCC8492_copy_03484
OG0003406_1	BU_ATCC8492_03485	BU_ATCC8492_copy_03485
OG0003407_1	BU_ATCC8492_03486	BU_ATCC8492_copy_03486
OG0003408_1	BU_ATCC8492_03487	BU_ATCC8492_copy_03487
OG0003409_1	BU_ATCC8492_03488	BU_ATCC8492_copy_03488
OG0003410_1	BU_ATCC8492_03489	BU_ATCC8492_copy_03489
OG0003411_1	BU_ATCC8492_03490	BU_ATCC8492_copy_03490
OG0003412_1	BU_ATCC8492_03491	BU_ATCC8492_copy_03491
OG0003413_1	BU_ATCC8492_03492	BU_ATCC8492_copy_03492
OG0003414_1	BU_ATCC8492_03493	BU_ATCC8492_copy_03493
OG0003415_1	BU_ATCC8492_03494	BU_ATCC8492_copy_03494
OG0003416_1	BU_ATCC8492_03495	BU_ATCC8492_copy_03495
OG0003417_1	BU_ATCC8492_03496	BU_ATCC8492_copy_03496
OG0003418_1	BU_ATCC8492_03497	BU_ATCC8492_copy_03497
OG0003419_1	BU_ATCC8492_03499	BU_ATCC8492_copy_03499
OG0003420_1	BU_ATCC8492_03500	BU_ATCC8492_copy_03500
OG0003421_1	BU_ATCC8492_03501	BU_ATCC8492_copy_03501
OG0003422_1	BU_ATCC8492_03502	BU_ATCC8492_copy_03502
OG0003423_1	BU_ATCC8492_03503	BU_ATCC8492_copy_03503
OG0003424_1	BU_ATCC8492_03504	BU_ATCC8492_copy_03504
OG0003425_1	BU_ATCC8492_03505	BU_ATCC8492_copy_03505
OG0003426_1	BU_ATCC8492_03506	BU_ATCC8492_copy_03506
OG0003427_1	BU_ATCC8492_03507	BU_ATCC8492_copy_03507
OG0003428_1	BU_ATCC8492_03508	BU_ATCC8492_copy_03508
OG0003429_1	BU_ATCC8492_03509	BU_ATCC8492_copy_03509
OG0003430_1	BU_ATCC8492_03510	BU_ATCC8492_copy_03510
OG0003431_1	BU_ATCC8492_03511	BU_ATCC8492_copy_03511
OG0003432_1	BU_ATCC8492_03512	BU_ATCC8492_copy_03512
OG0003433_1	BU_ATCC8492_03513	BU_ATCC8492_copy_03513
OG0003434_1	BU_ATCC8492_03514	BU_ATCC8492_copy_03514
OG0003435_1	BU_ATCC8492_03515	BU_ATCC8492_copy_03515
OG0003436_1	BU_ATCC8492_03516	BU_ATCC8492_copy_03516
OG0003437_1	BU_ATCC8492_03518	BU_ATCC8492_copy_03518
OG0003438_1	BU_ATCC8492_03519	BU_ATCC8492_copy_03519
OG0003439_1	BU_ATCC8492_03520	BU_ATCC8492_copy_03520
OG0003440_1	BU_ATCC8492_03521	BU_ATCC8492_copy_03521
OG0003441_1	BU_ATCC8492_03522	BU_ATCC8492_copy_03522
OG0003442_1	BU_ATCC8492_03523	BU_ATCC8492_copy_03523
OG0003443_1	BU_ATCC8492_03524	BU_ATCC8492_copy_03524
OG0003444_1	BU_ATCC8492_03525	BU_ATCC8492_copy_03525
OG0003445_1	BU_ATCC8492_03526	BU_ATCC8492_copy_03526
OG0003446_1	BU_ATCC8492_03528	BU_ATCC8492_copy_03528
OG0003447_1	BU_ATCC8492_03529	BU_ATCC8492_copy_03529
OG0003448_1	BU_ATCC8492_03531	BU_ATCC8492_copy_03531
OG0003449_1	BU_ATCC8492_03532	BU_ATCC8492_copy_03532
OG0003450_1	BU_ATCC8492_03533	BU_ATCC8492_copy_03533
OG0003451_1	BU_ATCC8492_03534	BU_ATCC8492_copy_03534
OG0003452_1	BU_ATCC8492_03535	BU_ATCC8492_copy_03535
OG0003453_1	BU_ATCC8492_03536	BU_ATCC8492_copy_03536
OG0003454_1	BU_ATCC8492_03537	BU_ATCC8492_copy_03537
OG0003455_1	BU_ATCC8492_03538	BU_ATCC8492_copy_03538
OG0003456_1	BU_ATCC8492_03539	BU_ATCC8492_copy_03539
OG0003457_1	BU_ATCC8492_03540	BU_ATCC8492_copy_03540
OG0003458_1	BU_ATCC8492_03541	BU_ATCC8492_copy_03541
OG0003459_1	BU_ATCC8492_03542	BU_ATCC8492_copy_03542
OG0003460_1	BU_ATCC8492_03543	BU_ATCC8492_copy_03543
OG0003461_1	BU_ATCC8492_03544	BU_ATCC8492_copy_03544
OG0003462_1	BU_ATCC8492_03545	BU_ATCC8492_copy_03545
OG0003463_1	BU_ATCC8492_03546	BU_ATCC8492_copy_03546
OG0003464_1	BU_ATCC8492_03547	BU_ATCC8492_copy_03547
OG0003465_1	BU_ATCC8492_03549	BU_ATCC8492_copy_03549
OG0003466_1	BU_ATCC8492_03550	BU_ATCC8492_copy_03550
OG0003467_1	BU_ATCC8492_03551	BU_ATCC8492_copy_03551
OG0003468_1	BU_ATCC8492_03552	BU_ATCC8492_copy_03552
OG0003469_1	BU_ATCC8492_03553	BU_ATCC8492_copy_03553
OG0003470_1	BU_ATCC8492_03554	BU_ATCC8492_copy_03554
OG0003471_1	BU_ATCC8492_03555	BU_ATCC8492_copy_03555
OG0003472_1	BU_ATCC8492_03557	BU_ATCC8492_copy_03557
OG0003473_1	BU_ATCC8492_03558	BU_ATCC8492_copy_03558
OG0003474_1	BU_ATCC8492_03559	BU_ATCC8492_copy_03559
OG0003475_1	BU_ATCC8492_03560	BU_ATCC8492_copy_03560
OG0003476_1	BU_ATCC8492_03563	BU_ATCC8492_copy_03563
OG0003477_1	BU_ATCC8492_03564	BU_ATCC8492_copy_03564
OG0003478_1	BU_ATCC8492_03568	BU_ATCC8492_copy_03568
OG0003479_1	BU_ATCC8492_03569	BU_ATCC8492_copy_03569
OG0003480_1	BU_ATCC8492_03571	BU_ATCC8492_copy_03571
OG0003481_1	BU_ATCC8492_03572	BU_ATCC8492_copy_03572
OG0003482_1	BU_ATCC8492_03573	BU_ATCC8492_copy_03573
OG0003483_1	BU_ATCC8492_03574	BU_ATCC8492_copy_03574
OG0003484_1	BU_ATCC8492_03575	BU_ATCC8492_copy_03575
OG0003485_1	BU_ATCC8492_03576	BU_ATCC8492_copy_03576
OG0003486_1	BU_ATCC8492_03577	BU_ATCC8492_copy_03577
OG0003487_1	BU_ATCC8492_03578	BU_ATCC8492_copy_03578
OG0003488_1	BU_ATCC8492_03580	BU_ATCC8492_copy_03580
OG0003489_1	BU_ATCC8492_03581	BU_ATCC8492_copy_03581
OG0003490_1	BU_ATCC8492_03582	BU_ATCC8492_copy_03582
OG0003491_1	BU_ATCC8492_03583	BU_ATCC8492_copy_03583
OG0003492_1	BU_ATCC8492_03584	BU_ATCC8492_copy_03584
OG0003493_1	BU_ATCC8492_03585	BU_ATCC8492_copy_03585
OG0003494_1	BU_ATCC8492_03587	BU_ATCC8492_copy_03587
OG0003495_1	BU_ATCC8492_03588	BU_ATCC8492_copy_03588
OG0003496_1	BU_ATCC8492_03589	BU_ATCC8492_copy_03589
OG0003497_1	BU_ATCC8492_03590	BU_ATCC8492_copy_03590
OG0003498_1	BU_ATCC8492_03591	BU_ATCC8492_copy_03591
OG0003499_1	BU_ATCC8492_03592	BU_ATCC8492_copy_03592
OG0003500_1	BU_ATCC8492_03593	BU_ATCC8492_copy_03593
OG0003501_1	BU_ATCC8492_03594	BU_ATCC8492_copy_03594
OG0003502_1	BU_ATCC8492_03595	BU_ATCC8492_copy_03595
OG0003503_1	BU_ATCC8492_03596	BU_ATCC8492_copy_03596
OG0003504_1	BU_ATCC8492_03597	BU_ATCC8492_copy_03597
OG0003505_1	BU_ATCC8492_03598	BU_ATCC8492_copy_03598
OG0003506_1	BU_ATCC8492_03599	BU_ATCC8492_copy_03599
OG0003507_1	BU_ATCC8492_03600	BU_ATCC8492_copy_03600
OG0003508_1	BU_ATCC8492_03601	BU_ATCC8492_copy_03601
OG0003509_1	BU_ATCC8492_03602	BU_ATCC8492_copy_03602
OG0003510_1	BU_ATCC8492_03603	BU_ATCC8492_copy_03603
OG0003511_1	BU_ATCC8492_03604	BU_ATCC8492_copy_03604
OG0003512_1	BU_ATCC8492_03605	BU_ATCC8492_copy_03605
OG0003513_1	BU_ATCC8492_03606	BU_ATCC8492_copy_03606
OG0003514_1	BU_ATCC8492_03607	BU_ATCC8492_copy_03607
OG0003515_1	BU_ATCC8492_03608	BU_ATCC8492_copy_03608
OG0003516_1	BU_ATCC8492_03609	BU_ATCC8492_copy_03609
OG0003517_1	BU_ATCC8492_03610	BU_ATCC8492_copy_03610
OG0003518_1	BU_ATCC8492_03611	BU_ATCC8492_copy_03611
OG0003519_1	BU_ATCC8492_03612	BU_ATCC8492_copy_03612
OG0003520_1	BU_ATCC8492_03613	BU_ATCC8492_copy_03613
OG0003521_1	BU_ATCC8492_03614	BU_ATCC8492_copy_03614
OG0003522_1	BU_ATCC8492_03615	BU_ATCC8492_copy_03615
OG0003523_1	BU_ATCC8492_03616	BU_ATCC8492_copy_03616
OG0003524_1	BU_ATCC8492_03617	BU_ATCC8492_copy_03617
OG0003525_1	BU_ATCC8492_03618	BU_ATCC8492_copy_03618
OG0003526_1	BU_ATCC8492_03619	BU_ATCC8492_copy_03619
OG0003527_1	BU_ATCC8492_03620	BU_ATCC8492_copy_03620
OG0003528_1	BU_ATCC8492_03621	BU_ATCC8492_copy_03621
OG0003529_1	BU_ATCC8492_03622	BU_ATCC8492_copy_03622
OG0003530_1	BU_ATCC8492_03623	BU_ATCC8492_copy_03623
OG0003531_1	BU_ATCC8492_03624	BU_ATCC8492_copy_03624
OG0003532_1	BU_ATCC8492_03625	BU_ATCC8492_copy_03625
OG0003533_1	BU_ATCC8492_03626	BU_ATCC8492_copy_03626
OG0003534_1	BU_ATCC8492_03627	BU_ATCC8492_copy_03627
OG0003535_1	BU_ATCC8492_03628	BU_ATCC8492_copy_03628
OG0003536_1	BU_ATCC8492_03629	BU_ATCC8492_copy_03629
OG0003537_1	BU_ATCC8492_03630	BU_ATCC8492_copy_03630
OG0003538_1	BU_ATCC8492_03631	BU_ATCC8492_copy_03631
OG0003539_1	BU_ATCC8492_03632	BU_ATCC8492_copy_03632
OG0003540_1	BU_ATCC8492_03633	BU_ATCC8492_copy_03633
OG0003541_1	BU_ATCC8492_03634	BU_ATCC8492_copy_03634
OG0003542_1	BU_ATCC8492_03635	BU_ATCC8492_copy_03635
OG0003543_1	BU_ATCC8492_03636	BU_ATCC8492_copy_03636
OG0003544_1	BU_ATCC8492_03637	BU_ATCC8492_copy_03637
OG0003545_1	BU_ATCC8492_03638	BU_ATCC8492_copy_03638
OG0003546_1	BU_ATCC8492_03639	BU_ATCC8492_copy_03639
OG0003547_1	BU_ATCC8492_03640	BU_ATCC8492_copy_03640
OG0003548_1	BU_ATCC8492_03641	BU_ATCC8492_copy_03641
OG0003549_1	BU_ATCC8492_03642	BU_ATCC8492_copy_03642
OG0003550_1	BU_ATCC8492_03643	BU_ATCC8492_copy_03643
OG0003551_1	BU_ATCC8492_03644	BU_ATCC8492_copy_03644
OG0003552_1	BU_ATCC8492_03645	BU_ATCC8492_copy_03645
OG0003553_1	BU_ATCC8492_03646	BU_ATCC8492_copy_03646
OG0003554_1	BU_ATCC8492_03647	BU_ATCC8492_copy_03647
OG0003555_1	BU_ATCC8492_03648	BU_ATCC8492_copy_03648
OG0003556_1	BU_ATCC8492_03649	BU_ATCC8492_copy_03649
OG0003557_1	BU_ATCC8492_03650	BU_ATCC8492_copy_03650
OG0003558_1	BU_ATCC8492_03651	BU_ATCC8492_copy_03651
OG0003559_1	BU_ATCC8492_03652	BU_ATCC8492_copy_03652
OG0003560_1	BU_ATCC8492_03653	BU_ATCC8492_copy_03653
OG0003561_1	BU_ATCC8492_03654	BU_ATCC8492_copy_03654
OG0003562_1	BU_ATCC8492_03655	BU_ATCC8492_copy_03655
OG0003563_1	BU_ATCC8492_03656	BU_ATCC8492_copy_03656
OG0003564_1	BU_ATCC8492_03657	BU_ATCC8492_copy_03657
OG0003565_1	BU_ATCC8492_03658	BU_ATCC8492_copy_03658
OG0003566_1	BU_ATCC8492_03659	BU_ATCC8492_copy_03659
OG0003567_1	BU_ATCC8492_03660	BU_ATCC8492_copy_03660
OG0003568_1	BU_ATCC8492_03661	BU_ATCC8492_copy_03661
OG0003569_1	BU_ATCC8492_03662	BU_ATCC8492_copy_03662
OG0003570_1	BU_ATCC8492_03663	BU_ATCC8492_copy_03663
OG0003571_1	BU_ATCC8492_03664	BU_ATCC8492_copy_03664
OG0003572_1	BU_ATCC8492_03665	BU_ATCC8492_copy_03665
OG0003573_1	BU_ATCC8492_03666	BU_ATCC8492_copy_03666
OG0003574_1	BU_ATCC8492_03667	BU_ATCC8492_copy_03667
OG0003575_1	BU_ATCC8492_03668	BU_ATCC8492_copy_03668
OG0003576_1	BU_ATCC8492_03669	BU_ATCC8492_copy_03669
OG0003577_1	BU_ATCC8492_03670	BU_ATCC8492_copy_03670
OG0003578_1	BU_ATCC8492_03671	BU_ATCC8492_copy_03671
OG0003579_1	BU_ATCC8492_03672	BU_ATCC8492_copy_03672
OG0003580_1	BU_ATCC8492_03673	BU_ATCC8492_copy_03673
OG0003581_1	BU_ATCC8492_03674	BU_ATCC8492_copy_03674
OG0003582_1	BU_ATCC8492_03675	BU_ATCC8492_copy_03675
OG0003583_1	BU_ATCC8492_03676	BU_ATCC8492_copy_03676
OG0003584_1	BU_ATCC8492_03677	BU_ATCC8492_copy_03677
OG0003585_1	BU_ATCC8492_03678	BU_ATCC8492_copy_03678
OG0003586_1	BU_ATCC8492_03679	BU_ATCC8492_copy_03679
OG0003587_1	BU_ATCC8492_03680	BU_ATCC8492_copy_03680
OG0003588_1	BU_ATCC8492_03681	BU_ATCC8492_copy_03681
OG0003589_1	BU_ATCC8492_03682	BU_ATCC8492_copy_03682
OG0003590_1	BU_ATCC8492_03683	BU_ATCC8492_copy_03683
OG0003591_1	BU_ATCC8492_03684	BU_ATCC8492_copy_03684
OG0003592_1	BU_ATCC8492_03685	BU_ATCC8492_copy_03685
OG0003593_1	BU_ATCC8492_03686	BU_ATCC8492_copy_03686
OG0003594_1	BU_ATCC8492_03687	BU_ATCC8492_copy_03687
OG0003595_1	BU_ATCC8492_03688	BU_ATCC8492_copy_03688
OG0003596_1	BU_ATCC8492_03689	BU_ATCC8492_copy_03689
OG0003597_1	BU_ATCC8492_03690	BU_ATCC8492_copy_03690
OG0003598_1	BU_ATCC8492_03691	BU_ATCC8492_copy_03691
OG0003599_1	BU_ATCC8492_03692	BU_ATCC8492_copy_03692
OG0003600_1	BU_ATCC8492_03693	BU_ATCC8492_copy_03693
OG0003601_1	BU_ATCC8492_03694	BU_ATCC8492_copy_03694
OG0003602_1	BU_ATCC8492_03695	BU_ATCC8492_copy_03695
OG0003603_1	BU_ATCC8492_03696	BU_ATCC8492_copy_03696
OG0003604_1	BU_ATCC8492_03697	BU_ATCC8492_copy_03697
OG0003605_1	BU_ATCC8492_03698	BU_ATCC8492_copy_03698
OG0003606_1	BU_ATCC8492_03699	BU_ATCC8492_copy_03699
OG0003607_1	BU_ATCC8492_03700	BU_ATCC8492_copy_03700
OG0003608_1	BU_ATCC8492_03701	BU_ATCC8492_copy_03701
OG0003609_1	BU_ATCC8492_03702	BU_ATCC8492_copy_03702
OG0003610_1	BU_ATCC8492_03703	BU_ATCC8492_copy_03703
OG0003611_1	BU_ATCC8492_03704	BU_ATCC8492_copy_03704
OG0003612_1	BU_ATCC8492_03705	BU_ATCC8492_copy_03705
OG0003613_1	BU_ATCC8492_03706	BU_ATCC8492_copy_03706
OG0003614_1	BU_ATCC8492_03707	BU_ATCC8492_copy_03707
OG0003615_1	BU_ATCC8492_03708	BU_ATCC8492_copy_03708
OG0003616_1	BU_ATCC8492_03709	BU_ATCC8492_copy_03709
OG0003617_1	BU_ATCC8492_03710	BU_ATCC8492_copy_03710
OG0003618_1	BU_ATCC8492_03711	BU_ATCC8492_copy_03711
OG0003619_1	BU_ATCC8492_03712	BU_ATCC8492_copy_03712
OG0003620_1	BU_ATCC8492_03713	BU_ATCC8492_copy_03713
OG0003621_1	BU_ATCC8492_03714	BU_ATCC8492_copy_03714
OG0003622_1	BU_ATCC8492_03715	BU_ATCC8492_copy_03715
