Orthogroup	BU_ATCC8492	PV_ATCC8482	PV_ATCC8482_copy
OG0002255_2	BU_ATCC8492_03406	NA	NA
OG0002256_1	NA	PV_ATCC8482_04040	PV_ATCC8482_copy_04040
OG0002256_2	BU_ATCC8492_03407	NA	NA
OG0002257_1	BU_ATCC8492_03408	PV_ATCC8482_04041	PV_ATCC8482_copy_04041
OG0002258_1	NA	PV_ATCC8482_04043	PV_ATCC8482_copy_04043
OG0002258_2	BU_ATCC8492_03410	NA	NA
OG0002259_1	NA	PV_ATCC8482_04044	PV_ATCC8482_copy_04044
OG0002259_2	BU_ATCC8492_03411	NA	NA
OG0002260_1	NA	PV_ATCC8482_04045	PV_ATCC8482_copy_04045
OG0002260_2	BU_ATCC8492_03412	NA	NA
OG0002261_1	NA	PV_ATCC8482_04046	PV_ATCC8482_copy_04046
OG0002261_2	BU_ATCC8492_03413	NA	NA
OG0002262_1	NA	PV_ATCC8482_04047	PV_ATCC8482_copy_04047
OG0002262_2	BU_ATCC8492_03414	NA	NA
OG0002263_1	NA	PV_ATCC8482_04048	PV_ATCC8482_copy_04048
OG0002263_2	BU_ATCC8492_03415	NA	NA
OG0002264_1	NA	PV_ATCC8482_03319	PV_ATCC8482_copy_03319
OG0002264_2	BU_ATCC8492_03416	NA	NA
OG0002265_1	NA	PV_ATCC8482_03971	PV_ATCC8482_copy_03971
OG0002265_2	BU_ATCC8492_03436	NA	NA
OG0002266_1	NA	PV_ATCC8482_03972	PV_ATCC8482_copy_03972
OG0002266_2	BU_ATCC8492_03437	NA	NA
OG0002267_1	NA	PV_ATCC8482_03973	PV_ATCC8482_copy_03973
OG0002267_2	BU_ATCC8492_03438	NA	NA
OG0002268_1	NA	PV_ATCC8482_02395	PV_ATCC8482_copy_02395
OG0002268_2	BU_ATCC8492_03441	NA	NA
OG0002269_1	NA	PV_ATCC8482_03019	PV_ATCC8482_copy_03019
OG0002269_2	BU_ATCC8492_03442	NA	NA
OG0002270_1	NA	PV_ATCC8482_02975	PV_ATCC8482_copy_02975
OG0002270_2	BU_ATCC8492_03443	NA	NA
OG0002271_1	NA	PV_ATCC8482_02976	PV_ATCC8482_copy_02976
OG0002271_2	BU_ATCC8492_03444	NA	NA
OG0002272_1	NA	PV_ATCC8482_02977	PV_ATCC8482_copy_02977
OG0002272_2	BU_ATCC8492_03445	NA	NA
OG0002273_1	NA	PV_ATCC8482_02978	PV_ATCC8482_copy_02978
OG0002273_2	BU_ATCC8492_03446	NA	NA
OG0002274_1	NA	PV_ATCC8482_02979	PV_ATCC8482_copy_02979
OG0002274_2	BU_ATCC8492_03447	NA	NA
OG0002275_1	NA	PV_ATCC8482_02980	PV_ATCC8482_copy_02980
OG0002275_2	BU_ATCC8492_03448	NA	NA
OG0002276_1	NA	PV_ATCC8482_02981	PV_ATCC8482_copy_02981
OG0002276_2	BU_ATCC8492_03449	NA	NA
OG0002277_1	NA	PV_ATCC8482_02300	PV_ATCC8482_copy_02300
OG0002277_2	BU_ATCC8492_03450	NA	NA
OG0002278_1	NA	PV_ATCC8482_02305	PV_ATCC8482_copy_02305
OG0002278_2	BU_ATCC8492_03451	NA	NA
OG0002279_1	NA	PV_ATCC8482_02304	PV_ATCC8482_copy_02304
OG0002279_2	BU_ATCC8492_03452	NA	NA
OG0002280_1	NA	PV_ATCC8482_02303	PV_ATCC8482_copy_02303
OG0002280_2	BU_ATCC8492_03453	NA	NA
OG0002281_1	NA	PV_ATCC8482_03961	PV_ATCC8482_copy_03961
OG0002281_2	BU_ATCC8492_03457	NA	NA
OG0002282_1	NA	PV_ATCC8482_03959	PV_ATCC8482_copy_03959
OG0002282_2	BU_ATCC8492_03459	NA	NA
OG0002283_1	NA	PV_ATCC8482_03958	PV_ATCC8482_copy_03958
OG0002283_2	BU_ATCC8492_03460	NA	NA
OG0002284_1	NA	PV_ATCC8482_03957	PV_ATCC8482_copy_03957
OG0002284_2	BU_ATCC8492_03461	NA	NA
OG0002285_1	NA	PV_ATCC8482_03956	PV_ATCC8482_copy_03956
OG0002285_2	BU_ATCC8492_03462	NA	NA
OG0002286_1	NA	PV_ATCC8482_03955	PV_ATCC8482_copy_03955
OG0002286_2	BU_ATCC8492_03463	NA	NA
OG0002287_1	NA	PV_ATCC8482_03954	PV_ATCC8482_copy_03954
OG0002287_2	BU_ATCC8492_03464	NA	NA
OG0002288_1	NA	PV_ATCC8482_00660	PV_ATCC8482_copy_00660
OG0002288_2	BU_ATCC8492_03469	NA	NA
OG0002289_1	NA	PV_ATCC8482_03179	PV_ATCC8482_copy_03179
OG0002289_2	BU_ATCC8492_03473	NA	NA
OG0002290_1	NA	PV_ATCC8482_03068	PV_ATCC8482_copy_03068
OG0002290_2	BU_ATCC8492_03486	NA	NA
OG0002291_1	NA	PV_ATCC8482_03069	PV_ATCC8482_copy_03069
OG0002291_2	BU_ATCC8492_03487	NA	NA
OG0002292_1	NA	PV_ATCC8482_00882	PV_ATCC8482_copy_00882
OG0002292_2	BU_ATCC8492_03495	NA	NA
OG0002293_1	NA	PV_ATCC8482_00883	PV_ATCC8482_copy_00883
OG0002293_2	BU_ATCC8492_03496	NA	NA
OG0002294_1	NA	PV_ATCC8482_02312	PV_ATCC8482_copy_02312
OG0002294_2	BU_ATCC8492_03499	NA	NA
OG0002295_1	NA	PV_ATCC8482_02311	PV_ATCC8482_copy_02311
OG0002295_2	BU_ATCC8492_03500	NA	NA
OG0002296_1	NA	PV_ATCC8482_02310	PV_ATCC8482_copy_02310
OG0002296_2	BU_ATCC8492_03501	NA	NA
OG0002297_1	NA	PV_ATCC8482_02507	PV_ATCC8482_copy_02507
OG0002297_2	BU_ATCC8492_03507	NA	NA
OG0002298_1	NA	PV_ATCC8482_02276	PV_ATCC8482_copy_02276
OG0002298_2	BU_ATCC8492_03508	NA	NA
OG0002299_1	NA	PV_ATCC8482_02575	PV_ATCC8482_copy_02575
OG0002299_2	BU_ATCC8492_03509	NA	NA
OG0002300_1	NA	PV_ATCC8482_02693	PV_ATCC8482_copy_02693
OG0002300_2	BU_ATCC8492_03510	NA	NA
OG0002301_1	NA	PV_ATCC8482_03021	PV_ATCC8482_copy_03021
OG0002301_2	BU_ATCC8492_03511	NA	NA
OG0002302_1	NA	PV_ATCC8482_02383	PV_ATCC8482_copy_02383
OG0002302_2	BU_ATCC8492_03512	NA	NA
OG0002303_1	NA	PV_ATCC8482_03022	PV_ATCC8482_copy_03022
OG0002303_2	BU_ATCC8492_03513	NA	NA
OG0002304_1	NA	PV_ATCC8482_01751	PV_ATCC8482_copy_01751
OG0002304_2	BU_ATCC8492_03514	NA	NA
OG0002305_1	NA	PV_ATCC8482_03089	PV_ATCC8482_copy_03089
OG0002305_2	BU_ATCC8492_03515	NA	NA
OG0002306_1	NA	PV_ATCC8482_04209	PV_ATCC8482_copy_04209
OG0002306_2	BU_ATCC8492_03516	NA	NA
OG0002307_1	NA	PV_ATCC8482_02973	PV_ATCC8482_copy_02973
OG0002307_2	BU_ATCC8492_03519	NA	NA
OG0002308_1	NA	PV_ATCC8482_02974	PV_ATCC8482_copy_02974
OG0002308_2	BU_ATCC8492_03520	NA	NA
OG0002309_1	NA	PV_ATCC8482_01323	PV_ATCC8482_copy_01323
OG0002309_2	BU_ATCC8492_03521	NA	NA
OG0002310_1	NA	PV_ATCC8482_03018	PV_ATCC8482_copy_03018
OG0002310_2	BU_ATCC8492_03522	NA	NA
OG0002311_1	NA	PV_ATCC8482_02278	PV_ATCC8482_copy_02278
OG0002311_2	BU_ATCC8492_03524	NA	NA
OG0002312_1	NA	PV_ATCC8482_02279	PV_ATCC8482_copy_02279
OG0002312_2	BU_ATCC8492_03525	NA	NA
OG0002313_1	NA	PV_ATCC8482_02280	PV_ATCC8482_copy_02280
OG0002313_2	BU_ATCC8492_03526	NA	NA
OG0002314_1	NA	PV_ATCC8482_01516	PV_ATCC8482_copy_01516
OG0002314_2	BU_ATCC8492_03528	NA	NA
OG0002315_1	NA	PV_ATCC8482_03627	PV_ATCC8482_copy_03627
OG0002315_2	BU_ATCC8492_03529	NA	NA
OG0002316_1	NA	PV_ATCC8482_02248	PV_ATCC8482_copy_02248
OG0002316_2	BU_ATCC8492_03534	NA	NA
OG0002317_1	NA	PV_ATCC8482_02247	PV_ATCC8482_copy_02247
OG0002317_2	BU_ATCC8492_03535	NA	NA
OG0002318_1	NA	PV_ATCC8482_02246	PV_ATCC8482_copy_02246
OG0002318_2	BU_ATCC8492_03536	NA	NA
OG0002319_1	BU_ATCC8492_03538	PV_ATCC8482_02244	PV_ATCC8482_copy_02244
OG0002320_1	BU_ATCC8492_03539	PV_ATCC8482_02243	PV_ATCC8482_copy_02243
OG0002321_1	BU_ATCC8492_03540	PV_ATCC8482_02242	PV_ATCC8482_copy_02242
OG0002322_1	BU_ATCC8492_03541	PV_ATCC8482_02241	PV_ATCC8482_copy_02241
OG0002323_1	BU_ATCC8492_03542	PV_ATCC8482_02240	PV_ATCC8482_copy_02240
OG0002324_1	BU_ATCC8492_03543	PV_ATCC8482_02239	PV_ATCC8482_copy_02239
OG0002325_1	BU_ATCC8492_03547	PV_ATCC8482_02235	PV_ATCC8482_copy_02235
OG0002326_1	BU_ATCC8492_03555	PV_ATCC8482_02226	PV_ATCC8482_copy_02226
OG0002327_1	BU_ATCC8492_03559	PV_ATCC8482_02222	PV_ATCC8482_copy_02222
OG0002328_1	BU_ATCC8492_03563	PV_ATCC8482_02218	PV_ATCC8482_copy_02218
OG0002329_1	NA	PV_ATCC8482_02966	PV_ATCC8482_copy_02966
OG0002329_2	BU_ATCC8492_03572	NA	NA
OG0002330_1	NA	PV_ATCC8482_00055	PV_ATCC8482_copy_00055
OG0002330_2	BU_ATCC8492_03576	NA	NA
OG0002331_1	NA	PV_ATCC8482_04243	PV_ATCC8482_copy_04243
OG0002331_2	BU_ATCC8492_03578	NA	NA
OG0002332_1	NA	PV_ATCC8482_02400	PV_ATCC8482_copy_02400
OG0002332_2	BU_ATCC8492_03583	NA	NA
OG0002333_1	NA	PV_ATCC8482_04281	PV_ATCC8482_copy_04281
OG0002333_2	BU_ATCC8492_03584	NA	NA
OG0002334_1	NA	PV_ATCC8482_03174	PV_ATCC8482_copy_03174
OG0002334_2	BU_ATCC8492_03585	NA	NA
OG0002335_1	NA	PV_ATCC8482_02521	PV_ATCC8482_copy_02521
OG0002335_2	BU_ATCC8492_03587	NA	NA
OG0002336_1	NA	PV_ATCC8482_02515	PV_ATCC8482_copy_02515
OG0002336_2	BU_ATCC8492_03588	NA	NA
OG0002337_1	NA	PV_ATCC8482_02514	PV_ATCC8482_copy_02514
OG0002337_2	BU_ATCC8492_03590	NA	NA
OG0002338_1	NA	PV_ATCC8482_03073	PV_ATCC8482_copy_03073
OG0002338_2	BU_ATCC8492_03591	NA	NA
OG0002339_1	NA	PV_ATCC8482_03072	PV_ATCC8482_copy_03072
OG0002339_2	BU_ATCC8492_03592	NA	NA
OG0002340_1	NA	PV_ATCC8482_02513	PV_ATCC8482_copy_02513
OG0002340_2	BU_ATCC8492_03593	NA	NA
OG0002341_1	NA	PV_ATCC8482_02512	PV_ATCC8482_copy_02512
OG0002341_2	BU_ATCC8492_03601	NA	NA
OG0002342_1	NA	PV_ATCC8482_02511	PV_ATCC8482_copy_02511
OG0002342_2	BU_ATCC8492_03602	NA	NA
OG0002343_1	NA	PV_ATCC8482_02510	PV_ATCC8482_copy_02510
OG0002343_2	BU_ATCC8492_03604	NA	NA
OG0002344_1	NA	PV_ATCC8482_02496	PV_ATCC8482_copy_02496
OG0002344_2	BU_ATCC8492_03605	NA	NA
OG0002345_1	NA	PV_ATCC8482_02485	PV_ATCC8482_copy_02485
OG0002345_2	BU_ATCC8492_03606	NA	NA
OG0002346_1	NA	PV_ATCC8482_02119	PV_ATCC8482_copy_02119
OG0002346_2	BU_ATCC8492_03612	NA	NA
OG0002347_1	NA	PV_ATCC8482_03341	PV_ATCC8482_copy_03341
OG0002347_2	BU_ATCC8492_03617	NA	NA
OG0002348_1	NA	PV_ATCC8482_02450	PV_ATCC8482_copy_02450
OG0002348_2	BU_ATCC8492_03619	NA	NA
OG0002349_1	NA	PV_ATCC8482_00360	PV_ATCC8482_copy_00360
OG0002349_2	BU_ATCC8492_03621	NA	NA
OG0002350_1	NA	PV_ATCC8482_02449	PV_ATCC8482_copy_02449
OG0002350_2	BU_ATCC8492_03622	NA	NA
OG0002351_1	NA	PV_ATCC8482_02447	PV_ATCC8482_copy_02447
OG0002351_2	BU_ATCC8492_03623	NA	NA
OG0002352_1	NA	PV_ATCC8482_02446	PV_ATCC8482_copy_02446
OG0002352_2	BU_ATCC8492_03624	NA	NA
OG0002353_1	NA	PV_ATCC8482_02445	PV_ATCC8482_copy_02445
OG0002353_2	BU_ATCC8492_03625	NA	NA
OG0002354_1	NA	PV_ATCC8482_00803	PV_ATCC8482_copy_00803
OG0002354_2	BU_ATCC8492_03627	NA	NA
OG0002355_1	NA	PV_ATCC8482_00802	PV_ATCC8482_copy_00802
OG0002355_2	BU_ATCC8492_03628	NA	NA
OG0002356_1	NA	PV_ATCC8482_03528	PV_ATCC8482_copy_03528
OG0002356_2	BU_ATCC8492_03629	NA	NA
OG0002357_1	NA	PV_ATCC8482_03917	PV_ATCC8482_copy_03917
OG0002357_2	BU_ATCC8492_03632	NA	NA
OG0002358_1	NA	PV_ATCC8482_03919	PV_ATCC8482_copy_03919
OG0002358_2	BU_ATCC8492_03634	NA	NA
OG0002359_1	BU_ATCC8492_03635	PV_ATCC8482_03920	PV_ATCC8482_copy_03920
OG0002360_1	BU_ATCC8492_03636	PV_ATCC8482_03921	PV_ATCC8482_copy_03921
OG0002361_1	BU_ATCC8492_03637	PV_ATCC8482_03922	PV_ATCC8482_copy_03922
OG0002362_1	BU_ATCC8492_03638	PV_ATCC8482_03923	PV_ATCC8482_copy_03923
OG0002363_1	BU_ATCC8492_03639	PV_ATCC8482_03924	PV_ATCC8482_copy_03924
OG0002364_1	BU_ATCC8492_03640	PV_ATCC8482_03925	PV_ATCC8482_copy_03925
OG0002365_1	BU_ATCC8492_03642	PV_ATCC8482_03926	PV_ATCC8482_copy_03926
OG0002366_1	BU_ATCC8492_03643	PV_ATCC8482_03927	PV_ATCC8482_copy_03927
OG0002367_1	BU_ATCC8492_03644	PV_ATCC8482_03928	PV_ATCC8482_copy_03928
OG0002368_1	NA	PV_ATCC8482_03929	PV_ATCC8482_copy_03929
OG0002368_2	BU_ATCC8492_03645	NA	NA
OG0002369_1	NA	PV_ATCC8482_03931	PV_ATCC8482_copy_03931
OG0002369_2	BU_ATCC8492_03647	NA	NA
OG0002370_1	NA	PV_ATCC8482_02430	PV_ATCC8482_copy_02430
OG0002370_2	BU_ATCC8492_03650	NA	NA
OG0002371_1	NA	PV_ATCC8482_02429	PV_ATCC8482_copy_02429
OG0002371_2	BU_ATCC8492_03651	NA	NA
OG0002372_1	NA	PV_ATCC8482_02428	PV_ATCC8482_copy_02428
OG0002372_2	BU_ATCC8492_03652	NA	NA
OG0002373_1	NA	PV_ATCC8482_02372	PV_ATCC8482_copy_02372
OG0002373_2	BU_ATCC8492_03653	NA	NA
OG0002374_1	NA	PV_ATCC8482_02157	PV_ATCC8482_copy_02157
OG0002374_2	BU_ATCC8492_03656	NA	NA
OG0002375_1	NA	PV_ATCC8482_02427	PV_ATCC8482_copy_02427
OG0002375_2	BU_ATCC8492_03657	NA	NA
OG0002376_1	NA	PV_ATCC8482_02426	PV_ATCC8482_copy_02426
OG0002376_2	BU_ATCC8492_03658	NA	NA
OG0002377_1	NA	PV_ATCC8482_02425	PV_ATCC8482_copy_02425
OG0002377_2	BU_ATCC8492_03659	NA	NA
OG0002378_1	NA	PV_ATCC8482_02603	PV_ATCC8482_copy_02603
OG0002378_2	BU_ATCC8492_03661	NA	NA
OG0002379_1	NA	PV_ATCC8482_02602	PV_ATCC8482_copy_02602
OG0002379_2	BU_ATCC8492_03662	NA	NA
OG0002380_1	NA	PV_ATCC8482_02592	PV_ATCC8482_copy_02592
OG0002380_2	BU_ATCC8492_03668	NA	NA
OG0002381_1	NA	PV_ATCC8482_02591	PV_ATCC8482_copy_02591
OG0002381_2	BU_ATCC8492_03669	NA	NA
OG0002382_1	NA	PV_ATCC8482_02590	PV_ATCC8482_copy_02590
OG0002382_2	BU_ATCC8492_03670	NA	NA
OG0002383_1	NA	PV_ATCC8482_03871	PV_ATCC8482_copy_03871
OG0002383_2	BU_ATCC8492_03671	NA	NA
OG0002384_1	NA	PV_ATCC8482_03870	PV_ATCC8482_copy_03870
OG0002384_2	BU_ATCC8492_03672	NA	NA
OG0002385_1	NA	PV_ATCC8482_04003	PV_ATCC8482_copy_04003
OG0002385_2	BU_ATCC8492_03673	NA	NA
OG0002386_1	NA	PV_ATCC8482_00198	PV_ATCC8482_copy_00198
OG0002386_2	BU_ATCC8492_03679	NA	NA
OG0002387_1	BU_ATCC8492_03681	NA	NA
OG0002387_2	BU_ATCC8492_03682	NA	NA
OG0002388_1	NA	PV_ATCC8482_02353	PV_ATCC8482_copy_02353
OG0002388_2	BU_ATCC8492_03686	NA	NA
OG0002389_1	NA	PV_ATCC8482_01965	PV_ATCC8482_copy_01965
OG0002389_2	BU_ATCC8492_03687	NA	NA
OG0002390_1	NA	PV_ATCC8482_03093	PV_ATCC8482_copy_03093
OG0002390_2	BU_ATCC8492_03689	NA	NA
OG0002391_1	NA	PV_ATCC8482_03094	PV_ATCC8482_copy_03094
OG0002391_2	BU_ATCC8492_03690	NA	NA
OG0002392_1	NA	PV_ATCC8482_03095	PV_ATCC8482_copy_03095
OG0002392_2	BU_ATCC8492_03691	NA	NA
OG0002393_1	NA	PV_ATCC8482_03096	PV_ATCC8482_copy_03096
OG0002393_2	BU_ATCC8492_03692	NA	NA
OG0002394_1	NA	PV_ATCC8482_02560	PV_ATCC8482_copy_02560
OG0002394_2	BU_ATCC8492_03693	NA	NA
OG0002395_1	NA	PV_ATCC8482_02559	PV_ATCC8482_copy_02559
OG0002395_2	BU_ATCC8492_03694	NA	NA
OG0002396_1	NA	PV_ATCC8482_03717	PV_ATCC8482_copy_03717
OG0002396_2	BU_ATCC8492_03696	NA	NA
OG0002397_1	NA	PV_ATCC8482_03520	PV_ATCC8482_copy_03520
OG0002397_2	BU_ATCC8492_03697	NA	NA
OG0002398_1	NA	PV_ATCC8482_01767	PV_ATCC8482_copy_01767
OG0002398_2	BU_ATCC8492_03699	NA	NA
OG0002399_1	NA	PV_ATCC8482_01743	PV_ATCC8482_copy_01743
OG0002399_2	BU_ATCC8492_03700	NA	NA
OG0002400_1	NA	PV_ATCC8482_01742	PV_ATCC8482_copy_01742
OG0002400_2	BU_ATCC8492_03702	NA	NA
OG0002401_1	NA	PV_ATCC8482_02690	PV_ATCC8482_copy_02690
OG0002401_2	BU_ATCC8492_03703	NA	NA
OG0002402_1	NA	PV_ATCC8482_02689	PV_ATCC8482_copy_02689
OG0002402_2	BU_ATCC8492_03704	NA	NA
OG0002403_1	NA	PV_ATCC8482_02688	PV_ATCC8482_copy_02688
OG0002403_2	BU_ATCC8492_03705	NA	NA
OG0002404_1	NA	PV_ATCC8482_02687	PV_ATCC8482_copy_02687
OG0002404_2	BU_ATCC8492_03706	NA	NA
OG0002405_1	NA	PV_ATCC8482_02678	PV_ATCC8482_copy_02678
OG0002405_2	BU_ATCC8492_03707	NA	NA
OG0002406_1	NA	PV_ATCC8482_02677	PV_ATCC8482_copy_02677
OG0002406_2	BU_ATCC8492_03708	NA	NA
OG0002407_1	NA	PV_ATCC8482_02676	PV_ATCC8482_copy_02676
OG0002407_2	BU_ATCC8492_03709	NA	NA
OG0002408_1	NA	PV_ATCC8482_02637	PV_ATCC8482_copy_02637
OG0002408_2	BU_ATCC8492_03710	NA	NA
OG0002409_1	NA	PV_ATCC8482_02638	PV_ATCC8482_copy_02638
OG0002409_2	BU_ATCC8492_03711	NA	NA
OG0002410_1	NA	PV_ATCC8482_02639	PV_ATCC8482_copy_02639
OG0002410_2	BU_ATCC8492_03712	NA	NA
OG0002411_1	BU_ATCC8492_03713	PV_ATCC8482_02640	PV_ATCC8482_copy_02640
OG0002412_1	BU_ATCC8492_03715	PV_ATCC8482_02642	PV_ATCC8482_copy_02642
OG0002413_1	BU_ATCC8492_03716	PV_ATCC8482_02643	PV_ATCC8482_copy_02643
OG0002414_1	BU_ATCC8492_03717	PV_ATCC8482_02644	PV_ATCC8482_copy_02644
OG0002415_1	BU_ATCC8492_03718	PV_ATCC8482_02645	PV_ATCC8482_copy_02645
OG0002416_1	BU_ATCC8492_03719	PV_ATCC8482_02646	PV_ATCC8482_copy_02646
OG0002417_1	NA	PV_ATCC8482_02647	PV_ATCC8482_copy_02647
OG0002417_2	BU_ATCC8492_03720	NA	NA
OG0002418_1	BU_ATCC8492_03721	NA	NA
OG0002418_2	BU_ATCC8492_03722	NA	NA
OG0002419_1	NA	PV_ATCC8482_01846	PV_ATCC8482_copy_01846
OG0002419_2	BU_ATCC8492_03727	NA	NA
OG0002420_1	NA	PV_ATCC8482_02651	PV_ATCC8482_copy_02651
OG0002420_2	BU_ATCC8492_03731	NA	NA
OG0002421_1	NA	PV_ATCC8482_00539	PV_ATCC8482_copy_00539
OG0002421_2	BU_ATCC8492_03732	NA	NA
OG0002422_1	NA	PV_ATCC8482_02652	PV_ATCC8482_copy_02652
OG0002422_2	BU_ATCC8492_03733	NA	NA
OG0002423_1	NA	PV_ATCC8482_02656	PV_ATCC8482_copy_02656
OG0002423_2	BU_ATCC8492_03734	NA	NA
OG0002424_1	NA	PV_ATCC8482_02657	PV_ATCC8482_copy_02657
OG0002424_2	BU_ATCC8492_03735	NA	NA
OG0002425_1	NA	PV_ATCC8482_02658	PV_ATCC8482_copy_02658
OG0002425_2	BU_ATCC8492_03736	NA	NA
OG0002426_1	NA	PV_ATCC8482_02659	PV_ATCC8482_copy_02659
OG0002426_2	BU_ATCC8492_03737	NA	NA
OG0002427_1	NA	PV_ATCC8482_02661	PV_ATCC8482_copy_02661
OG0002427_2	BU_ATCC8492_03739	NA	NA
OG0002428_1	NA	PV_ATCC8482_03941	PV_ATCC8482_copy_03941
OG0002428_2	BU_ATCC8492_03741	NA	NA
OG0002429_1	NA	PV_ATCC8482_03675	PV_ATCC8482_copy_03675
OG0002429_2	BU_ATCC8492_03742	NA	NA
OG0002430_1	NA	PV_ATCC8482_03676	PV_ATCC8482_copy_03676
OG0002430_2	BU_ATCC8492_03743	NA	NA
OG0002431_1	NA	PV_ATCC8482_03677	PV_ATCC8482_copy_03677
OG0002431_2	BU_ATCC8492_03745	NA	NA
OG0002432_1	NA	PV_ATCC8482_03723	PV_ATCC8482_copy_03723
OG0002432_2	BU_ATCC8492_03746	NA	NA
OG0002433_1	NA	PV_ATCC8482_03722	PV_ATCC8482_copy_03722
OG0002433_2	BU_ATCC8492_03747	NA	NA
OG0002434_1	NA	PV_ATCC8482_03721	PV_ATCC8482_copy_03721
OG0002434_2	BU_ATCC8492_03748	NA	NA
OG0002435_1	NA	PV_ATCC8482_03720	PV_ATCC8482_copy_03720
OG0002435_2	BU_ATCC8492_03753	NA	NA
OG0002436_1	NA	PV_ATCC8482_03719	PV_ATCC8482_copy_03719
OG0002436_2	BU_ATCC8492_03754	NA	NA
OG0002437_1	NA	PV_ATCC8482_03718	PV_ATCC8482_copy_03718
OG0002437_2	BU_ATCC8492_03755	NA	NA
OG0002438_1	NA	PV_ATCC8482_03710	PV_ATCC8482_copy_03710
OG0002438_2	BU_ATCC8492_03756	NA	NA
OG0002439_1	NA	PV_ATCC8482_03709	PV_ATCC8482_copy_03709
OG0002439_2	BU_ATCC8492_03757	NA	NA
OG0002440_1	NA	PV_ATCC8482_03708	PV_ATCC8482_copy_03708
OG0002440_2	BU_ATCC8492_03758	NA	NA
OG0002441_1	NA	PV_ATCC8482_03707	PV_ATCC8482_copy_03707
OG0002441_2	BU_ATCC8492_03759	NA	NA
OG0002442_1	NA	PV_ATCC8482_03706	PV_ATCC8482_copy_03706
OG0002442_2	BU_ATCC8492_03760	NA	NA
OG0002443_1	NA	PV_ATCC8482_03705	PV_ATCC8482_copy_03705
OG0002443_2	BU_ATCC8492_03761	NA	NA
OG0002444_1	NA	PV_ATCC8482_03965	PV_ATCC8482_copy_03965
OG0002444_2	BU_ATCC8492_03765	NA	NA
OG0002445_1	NA	PV_ATCC8482_02130	PV_ATCC8482_copy_02130
OG0002445_2	BU_ATCC8492_03767	NA	NA
OG0002446_1	NA	PV_ATCC8482_04226	PV_ATCC8482_copy_04226
OG0002446_2	BU_ATCC8492_03769	NA	NA
OG0002447_1	NA	PV_ATCC8482_03259	PV_ATCC8482_copy_03259
OG0002447_2	BU_ATCC8492_03771	NA	NA
OG0002448_1	NA	PV_ATCC8482_04208	PV_ATCC8482_copy_04208
OG0002448_2	BU_ATCC8492_03772	NA	NA
OG0002449_1	NA	PV_ATCC8482_00799	PV_ATCC8482_copy_00799
OG0002449_2	BU_ATCC8492_03773	NA	NA
OG0002450_1	NA	PV_ATCC8482_00254	PV_ATCC8482_copy_00254
OG0002450_2	BU_ATCC8492_03775	NA	NA
OG0002451_1	NA	PV_ATCC8482_00255	PV_ATCC8482_copy_00255
OG0002451_2	BU_ATCC8492_03776	NA	NA
OG0002452_1	NA	PV_ATCC8482_01815	PV_ATCC8482_copy_01815
OG0002452_2	BU_ATCC8492_03777	NA	NA
OG0002453_1	NA	PV_ATCC8482_02135	PV_ATCC8482_copy_02135
OG0002453_2	BU_ATCC8492_03778	NA	NA
OG0002454_1	NA	PV_ATCC8482_01705	PV_ATCC8482_copy_01705
OG0002454_2	BU_ATCC8492_03779	NA	NA
OG0002455_1	NA	PV_ATCC8482_01707	PV_ATCC8482_copy_01707
OG0002455_2	BU_ATCC8492_03781	NA	NA
OG0002456_1	BU_ATCC8492_03782	PV_ATCC8482_01708	PV_ATCC8482_copy_01708
OG0002457_1	BU_ATCC8492_03783	PV_ATCC8482_01709	PV_ATCC8482_copy_01709
OG0002458_1	BU_ATCC8492_03784	PV_ATCC8482_01710	PV_ATCC8482_copy_01710
OG0002459_1	BU_ATCC8492_03785	PV_ATCC8482_01711	PV_ATCC8482_copy_01711
OG0002460_1	BU_ATCC8492_03786	PV_ATCC8482_01712	PV_ATCC8482_copy_01712
OG0002461_1	NA	PV_ATCC8482_01713	PV_ATCC8482_copy_01713
OG0002461_2	BU_ATCC8492_03787	NA	NA
OG0002462_1	NA	PV_ATCC8482_01714	PV_ATCC8482_copy_01714
OG0002462_2	BU_ATCC8492_03788	NA	NA
OG0002463_1	BU_ATCC8492_03789	PV_ATCC8482_01715	PV_ATCC8482_copy_01715
OG0002464_1	NA	PV_ATCC8482_01722	PV_ATCC8482_copy_01722
OG0002464_2	BU_ATCC8492_03790	NA	NA
OG0002465_1	NA	PV_ATCC8482_01721	PV_ATCC8482_copy_01721
OG0002465_2	BU_ATCC8492_03791	NA	NA
OG0002466_1	NA	PV_ATCC8482_02576	PV_ATCC8482_copy_02576
OG0002466_2	BU_ATCC8492_03792	NA	NA
OG0002467_1	NA	PV_ATCC8482_03687	PV_ATCC8482_copy_03687
OG0002467_2	BU_ATCC8492_03793	NA	NA
OG0002468_1	NA	PV_ATCC8482_00261	PV_ATCC8482_copy_00261
OG0002468_2	BU_ATCC8492_03794	NA	NA
OG0002469_1	NA	PV_ATCC8482_00525	PV_ATCC8482_copy_00525
OG0002469_2	BU_ATCC8492_03799	NA	NA
OG0002470_1	NA	PV_ATCC8482_00260	PV_ATCC8482_copy_00260
OG0002470_2	BU_ATCC8492_03811	NA	NA
OG0002471_1	NA	PV_ATCC8482_01703	PV_ATCC8482_copy_01703
OG0002471_2	BU_ATCC8492_03812	NA	NA
